lat,long,age
38.75,-122.8,17.725136
38.75,-122.8,17.725136
38.75,-122.78,17.725136
38.76,-122.78,17.725136
38.74,-122.78,17.725136
38.74,-122.77,17.725136
38.74,-122.77,17.725136
38.79,-122.82,17.725136
38.73,-122.76,17.580811
38.73,-122.76,17.580811
38.74,-122.76,17.580811
38.74,-122.76,17.580811
38.74,-122.75,17.580811
38.75,-122.75,17.580811
38.73,-122.75,17.580811
38.74,-122.79,17.725136
38.74,-122.79,17.725136
38.73,-122.77,17.580811
38.73,-122.77,17.580811
38.73,-122.73,17.580811
38.73,-122.73,17.580811
38.78,-122.81,17.725136
38.79,-122.69,17.580811
38.8,-122.69,17.580811
38.78,-122.83,17.725136
38.9,-122.63,17.725136
38.92,-122.85,17.834578
38.79,-122.69,17.580811
38.73,-122.69,17.580811
38.77,-122.84,17.725136
38.77,-122.84,17.725136
38.77,-122.81,17.725136
38.77,-122.81,17.725136
45.3,-121.77,9.5414743
47.12,-120.68,9.7773581
42,-121.71,8.7200031
40.03,-119.01,16.215477
40.02,-119.02,16.215477
40.02,-119.02,16.215477
40.03,-119.02,16.215477
40.02,-119,16.215477
40.03,-119.01,16.215477
39.99,-119.04,16.215477
39.99,-119.04,16.215477
39.99,-119.01,16.215477
39.9,-119.22,16.215477
39.97,-119.25,16.215477
39.9,-119.13,16.215477
40.03,-119.09,16.215477
39.98,-119.03,16.215477
39.98,-119.02,16.215477
39.37,-119.71,16.215477
39.58,-119.52,16.215477
39.57,-119.52,16.215477
39.57,-119.54,16.215477
39.57,-119.54,16.215477
39.57,-119.51,16.215477
39.53,-119.62,16.215477
39.57,-119.55,16.215477
39.58,-119.51,16.215477
39.58,-119.53,16.215477
39.59,-119.53,16.215477
39.59,-119.49,16.215477
39.58,-119.51,16.215477
42.45,-121.47,8.7200031
38.86,-122.89,17.834578
40.6,-119.42,16.676729
40.63,-119.4,16.676729
40.64,-119.37,16.676729
40.64,-119.36,16.676729
40.84,-119.31,16.815744
38.82,-122.8,17.725136
38.85,-122.8,17.725136
38.83,-122.74,17.725136
38.83,-122.8,17.725136
38.84,-122.8,17.725136
38.83,-122.81,17.725136
38.83,-122.79,17.725136
38.83,-122.91,17.834578
38.81,-122.8,17.725136
38.75,-122.83,17.725136
38.75,-122.83,17.725136
38.79,-122.81,17.725136
38.77,-122.77,17.725136
38.84,-122.76,17.725136
38.81,-122.77,17.725136
38.78,-122.67,17.580811
38.86,-122.75,17.725136
38.86,-122.67,17.725136
38.88,-122.72,17.725136
38.91,-122.68,17.725136
38.82,-122.79,17.725136
38.79,-122.8,17.725136
38.78,-122.75,17.725136
38.85,-122.78,17.725136
38.76,-122.82,17.725136
38.76,-122.82,17.725136
38.79,-122.76,17.725136
38.8,-122.77,17.725136
38.87,-122.81,17.725136
38.93,-122.69,17.725136
38.77,-122.9,17.725136
38.78,-122.77,17.725136
38.8,-122.77,17.725136
38.8,-122.76,17.725136
38.82,-122.76,17.725136
38.84,-122.81,17.725136
38.84,-122.78,17.725136
38.86,-122.79,17.725136
38.87,-122.84,17.834578
38.92,-122.67,17.725136
38.91,-122.63,17.725136
38.93,-122.71,17.725136
38.93,-122.71,17.725136
38.86,-122.67,17.725136
38.89,-122.69,17.725136
38.83,-122.63,17.580811
38.89,-122.79,17.725136
38.74,-122.72,17.580811
38.76,-122.75,17.725136
38.83,-122.87,17.834578
38.7,-122.74,17.580811
38.7,-122.74,17.580811
38.68,-122.74,17.580811
38.89,-122.64,17.725136
38.99,-122.82,17.834578
38.99,-122.81,17.834578
38.97,-122.74,17.834578
38.77,-122.63,17.580811
38.94,-122.78,17.834578
38.86,-122.74,17.725136
38.8,-122.61,17.580811
38.91,-122.64,17.725136
38.87,-122.68,17.725136
39.06,-122.63,17.725136
38.75,-122.59,17.580811
38.77,-122.95,17.834578
38.91,-122.85,17.834578
38.94,-122.82,17.834578
38.91,-122.68,17.725136
38.94,-122.86,17.834578
38.93,-122.81,17.834578
44.56,-122.03,9.8749847
38.99,-122.64,17.725136
45.91,-121.05,9.5405912
44.23,-122.18,9.8749847
40.7,-119.35,16.676729
39.78,-119,16.215477
39.76,-119.01,16.215477
45.44,-121.72,9.5483627
40.65,-119.37,16.676729
40.65,-119.36,16.676729
40.65,-119.36,16.676729
40.65,-119.37,16.676729
40.65,-119.37,16.676729
45.29,-121.71,9.5414743
42.1,-119.92,18.00329
45.42,-121.77,9.5483627
43.71,-121.23,9.5827484
43.71,-121.23,9.5827484
42.19,-120.38,8.7200031
45.67,-122.38,9.5560369
37.24,-122.07,16.352819
42.43,-121.37,8.7200031
42.43,-121.37,8.7200031
39.54,-119.78,16.215477
47.24,-124.19,9.8133631
39.34,-119.6,16.215477
39.43,-119.69,16.215477
39.43,-119.68,16.215477
39.42,-119.67,16.215477
39.4,-119.65,16.215477
39.4,-119.67,16.215477
39.53,-119.69,16.215477
42.11,-121.87,8.7200031
39.41,-119.75,16.215477
40.4,-120.62,17.370102
38.78,-119.17,16.215477
38.77,-119.15,16.215477
38.78,-119.17,16.215477
38.77,-119.16,16.215477
38.78,-119.14,16.215477
38.77,-119.13,16.215477
38.77,-119.15,16.215477
38.76,-119.16,16.215477
38.77,-119.18,16.215477
38.77,-119.17,16.215477
38.75,-119.18,16.215477
38.76,-119.15,16.215477
38.77,-119.14,16.215477
38.78,-119.13,16.215477
38.78,-119.13,16.215477
38.77,-119.12,16.215477
38.79,-119.17,16.215477
38.77,-119.16,16.215477
38.79,-119.17,16.215477
38.8,-119.17,16.215477
38.8,-119.16,16.215477
38.81,-119.17,16.215477
38.81,-119.17,16.215477
38.81,-119.17,16.215477
38.82,-119.18,16.215477
38.75,-119.19,16.215477
38.74,-119.19,16.215477
38.75,-119.17,16.215477
38.74,-119.17,16.215477
38.75,-119.14,16.215477
38.76,-119.15,16.215477
38.8,-119.16,16.215477
38.82,-119.18,16.215477
38.82,-119.19,16.215477
45.77,-121.12,9.544672
43.8,-122.31,9.5827484
45.12,-120.85,9.68153
39.47,-119.63,16.215477
46.62,-120.41,9.7773581
44.44,-122.99,9.8749847
42.14,-122.73,8.7200031
42.36,-121.98,8.7200031
39.04,-122.43,17.580811
39.39,-119.72,16.215477
38.91,-122.78,17.725136
42.33,-120.52,8.7200031
42.34,-120.52,8.7200031
42.34,-120.52,8.7200031
44.89,-122.69,9.8163719
44.89,-122.69,9.8163719
42.2,-121.73,8.7200031
41.02,-119.56,17.088528
46.83,-120.21,9.7773581
38.93,-119.07,16.215477
45.73,-122.44,9.5560369
44.85,-121.83,9.8163719
42.24,-120.36,8.7200031
42.24,-120.36,8.7200031
42.01,-120.3,18.00329
44.21,-121.03,9.8749847
42.22,-120.35,8.7200031
42.22,-120.35,8.7200031
42.22,-120.34,8.7200031
44.23,-120.97,9.8749847
42.22,-120.36,8.7200031
42.21,-120.36,8.7200031
42.04,-120.31,18.00329
42.04,-120.31,18.00329
42.21,-120.36,8.7200031
42.02,-120.3,18.00329
44.85,-121.83,9.8163719
42.37,-120.45,8.7200031
45.68,-119.84,9.5560369
45.7,-120.14,9.5560369
45.7,-120.14,9.5560369
45.7,-120.14,9.5560369
44.55,-122.81,9.8749847
42.82,-122.94,8.0320463
45.47,-121.2,9.5407829
42.34,-120.54,8.7200031
42.37,-120.57,8.7200031
45.69,-120.13,9.5560369
42.33,-120.57,8.7200031
42.36,-121.98,8.7200031
42.33,-120.52,8.7200031
43.54,-119.95,9.5357075
42.33,-120.57,8.7200031
40.84,-127.52,0.009965586
38.59,-127.27,31.536203
38.32,-124.03,19.94416
38.5,-124.26,20.470812
37.93,-123.83,20.19767
37.79,-124.28,22.031677
38.42,-126.14,27.247425
38.43,-126.33,28.011539
38.49,-126.79,29.741478
38.53,-127.06,30.950256
38.57,-127.21,31.244743
39.03,-130,30.501097
38.49,-126.72,29.393053
38.59,-127.52,32.307262
38.75,-128.98,30.290819
38.52,-127.14,30.950256
38.49,-126.72,29.393053
38.46,-126.48,28.539879
37.47,-123.84,21.01218
38,-124.89,23.57716
38.17,-125.47,25.24065
38.4,-126.04,26.842258
39.2,-121.06,16.815744
40.91,-127.45,0.047450688
40.91,-127.5,0.047450688
40.9,-127.51,0.047450688
40.9,-127.52,0.047450688
40.91,-127.54,0.047450688
40.91,-127.45,0.047450688
40.91,-127.55,0.27203998
40.91,-127.56,0.27203998
40.91,-127.46,0.047450688
40.91,-127.47,0.047450688
40.91,-127.49,0.047450688
41,-127.51,0.021391379
41,-127.51,0.021391379
41,-127.5,0.021391379
41,-127.55,0.27136731
41,-127.55,0.27136731
41,-127.54,0.021391379
41,-127.52,0.021391379
41,-127.52,0.021391379
40.96,-127.48,0.021391379
40.96,-127.49,0.021391379
40.96,-127.5,0.021391379
40.96,-127.52,0.021391379
40.96,-127.53,0.021391379
40.96,-127.42,0.23963241
40.96,-127.42,0.23963241
40.93,-127.5,0.047450688
40.94,-127.52,0.047450688
40.93,-127.54,0.047450688
40.93,-127.55,0.27203998
40.93,-127.56,0.27203998
40.94,-127.46,0.047450688
40.93,-127.47,0.047450688
40.93,-127.49,0.047450688
48.44,-128.47,1.1955065
48.44,-128.47,1.1955065
48.44,-128.46,1.1955065
48.44,-128.45,1.3642263
48.44,-128.45,1.3642263
48.44,-128.44,1.3642263
48.44,-128.43,1.3642263
48.44,-128.42,1.3642263
48.44,-128.42,1.3642263
48.44,-128.41,1.3642263
48.44,-128.4,1.3642263
48.43,-128.4,1.3642263
48.43,-128.39,1.3642263
50.14,-130.45,0.64635819
49.17,-128.25,3.9386008
49.12,-128.97,2.3481965
50.57,-130.82,1.5733372
48.46,-128.67,0.59159386
49.17,-128.25,3.9386008
49.11,-128.96,2.3481965
50.47,-130.27,0.06584172
50.57,-130.83,1.5733372
49.11,-128.96,2.3481965
50.56,-130.84,1.5733372
50.13,-130.43,0.64635819
49.11,-128.96,2.3481965
50.56,-130.85,1.5733372
49.66,-130.09,0.59459901
49.18,-128.25,3.9386008
49.1,-128.95,2.6050727
50.55,-130.87,2.2212367
49.1,-128.95,2.6050727
50.55,-130.88,2.2212367
50.12,-130.42,0.64635819
48.46,-128.64,0.8665905
49.1,-128.94,2.6050727
50.54,-130.89,2.2212367
50.12,-130.41,0.64635819
49.66,-130.07,0.59459901
49.09,-128.94,2.6050727
49.65,-130.06,0.68830746
49.09,-128.93,2.6050727
48.46,-128.62,0.8665905
49.09,-128.93,2.6050727
48.46,-128.61,0.8665905
50.14,-130.45,0.64635819
50.13,-130.44,0.64635819
50.13,-130.44,0.64635819
50.13,-130.43,0.64635819
50.12,-130.43,0.64635819
50.12,-130.42,0.64635819
50.12,-130.41,0.64635819
50.11,-130.41,0.64635819
50.11,-130.4,0.64635819
49.68,-130.11,0.59459901
49.67,-130.1,0.59459901
49.67,-130.1,0.59459901
49.66,-130.09,0.59459901
49.66,-130.08,0.59459901
49.66,-130.07,0.59459901
49.65,-130.06,0.68830746
49.65,-130.06,0.68830746
49.65,-130.05,0.68830746
49.64,-130.04,0.81696123
49.64,-130.04,0.81696123
49.64,-130.03,0.81696123
49.64,-130.03,0.81696123
49.63,-130.02,0.81696123
49.63,-130.01,0.81696123
49.62,-130,0.81696123
49.62,-130,0.81696123
49.62,-129.99,0.81696123
49.62,-129.98,0.81696123
49.61,-129.98,0.81696123
49.61,-129.97,0.81696123
49.61,-129.97,0.81696123
49.6,-129.96,0.81696123
49.6,-129.96,0.81696123
49.6,-129.95,1.0505846
48.46,-128.68,0.59159386
48.46,-128.67,0.59159386
48.46,-128.67,0.59159386
48.46,-128.66,0.59159386
48.46,-128.65,0.59159386
48.46,-128.65,0.59159386
48.46,-128.64,0.8665905
48.46,-128.63,0.8665905
48.46,-128.62,0.8665905
48.46,-128.62,0.8665905
48.46,-128.61,0.8665905
48.46,-128.6,0.8665905
48.45,-128.59,0.8665905
48.45,-128.58,0.8665905
48.45,-128.57,0.8665905
48.45,-128.57,0.8665905
48.45,-128.56,0.8665905
48.45,-128.55,0.8665905
48.45,-128.53,1.1157724
48.45,-128.52,1.1157724
48.45,-128.52,1.1157724
48.45,-128.51,1.1157724
48.45,-128.5,1.1157724
48.45,-128.5,1.1157724
48.44,-128.49,1.1955065
48.44,-128.48,1.1955065
48.44,-128.47,1.1955065
48.44,-128.47,1.1955065
49.17,-128.25,3.9386008
49.17,-128.25,3.9386008
49.18,-128.25,3.9386008
49.18,-128.25,3.9386008
49.18,-128.25,3.9386008
49.12,-128.97,2.3481965
49.11,-128.96,2.3481965
49.11,-128.96,2.3481965
49.11,-128.96,2.3481965
49.1,-128.95,2.6050727
49.1,-128.95,2.6050727
49.1,-128.94,2.6050727
49.09,-128.94,2.6050727
49.09,-128.93,2.6050727
49.09,-128.93,2.6050727
50.73,-131.12,2.265857
50.73,-131.1,2.265857
50.73,-131.09,2.265857
50.73,-131.08,2.265857
50.47,-130.28,0.06584172
50.47,-130.27,0.06584172
50.48,-130.26,0.06584172
50.57,-130.82,1.5733372
50.57,-130.83,1.5733372
50.56,-130.84,1.5733372
50.56,-130.85,1.5733372
50.55,-130.87,2.2212367
50.55,-130.88,2.2212367
50.54,-130.89,2.2212367
49.64,-130.04,0.81696123
48.46,-128.6,0.8665905
48.45,-128.59,0.8665905
48.45,-128.58,0.8665905
49.63,-130.02,0.81696123
48.45,-128.57,0.8665905
48.45,-128.57,0.8665905
48.45,-128.56,0.8665905
48.45,-128.55,0.8665905
49.62,-130,0.81696123
49.62,-129.98,0.81696123
48.45,-128.53,1.1157724
48.45,-128.52,1.1157724
48.45,-128.52,1.1157724
48.45,-128.51,1.1157724
48.45,-128.5,1.1157724
48.45,-128.5,1.1157724
48.44,-128.49,1.1955065
48.44,-128.48,1.1955065
49.65,-130.06,0.68830746
49.65,-130.05,0.68830746
49.64,-130.04,0.81696123
49.64,-130.03,0.81696123
49.64,-130.03,0.81696123
49.63,-130.01,0.81696123
49.62,-130,0.81696123
49.62,-129.99,0.81696123
49.61,-129.98,0.81696123
49.6,-129.95,1.0505846
50.13,-130.44,0.64635819
49.18,-128.25,3.9386008
50.13,-130.44,0.64635819
49.18,-128.25,3.9386008
50.12,-130.43,0.64635819
49.66,-130.08,0.59459901
50.11,-130.41,0.64635819
48.36,-126.23,6.6210885
48.35,-126.24,6.6210885
48.35,-126.24,6.6210885
48.35,-126.25,6.40137
48.35,-126.25,6.40137
48.34,-126.26,6.5365396
48.32,-126.31,6.5365396
48.32,-126.33,6.5365396
48.31,-126.35,6.5365396
48.31,-126.37,6.2660885
48.3,-126.39,6.2660885
48.3,-126.42,6.2660885
48.29,-126.44,6.2660885
48.29,-126.46,5.9780002
48.28,-126.48,5.9780002
48.27,-126.5,5.9780002
48.27,-126.52,5.9780002
48.26,-126.55,5.7164354
48.26,-126.57,5.7164354
48.16,-126.61,5.7203693
48.15,-126.63,5.9089842
48.14,-126.64,5.9089842
48.14,-126.65,5.7152658
48.13,-126.66,5.7152658
48.13,-126.67,5.7152658
48.12,-126.68,5.7152658
48.12,-126.69,5.7152658
48.11,-126.7,5.7152658
48.11,-126.71,5.7152658
48.1,-126.72,5.7152658
48.09,-126.73,5.7152658
48.09,-126.74,5.7152658
48.08,-126.75,5.4567189
48.08,-126.76,5.4567189
48.07,-126.77,5.4567189
48.07,-126.78,5.4567189
48.56,-127.08,4.5077429
48.55,-127.09,4.3637662
48.55,-127.09,4.3637662
48.55,-127.1,4.3637662
48.55,-127.1,4.3637662
48.68,-126.84,5.752306
48.67,-126.86,5.5437579
48.67,-126.86,5.5437579
48.66,-126.87,5.5437579
48.66,-126.88,5.5437579
48.66,-126.89,5.5437579
48.65,-126.89,5.0980859
48.65,-126.9,5.0980859
48.64,-126.91,5.0980859
48.64,-126.92,5.0980859
48.64,-126.92,5.0980859
48.63,-126.93,5.0980859
48.63,-126.94,5.0980859
48.63,-126.95,4.8090472
48.62,-126.96,4.8090472
48.62,-126.96,4.8090472
48.61,-126.97,4.8090472
48.61,-126.98,4.8090472
48.76,-126.67,6.336699
48.74,-126.7,5.9347811
48.74,-126.72,5.9347811
48.73,-126.73,5.9347811
48.72,-126.75,5.752306
48.71,-126.76,5.752306
48.71,-126.78,5.752306
48.26,-126.37,6.2660885
48.26,-126.38,6.2660885
48.26,-126.39,6.2660885
48.25,-126.39,6.2521348
48.25,-126.4,6.2521348
48.25,-126.41,6.2521348
48.24,-126.41,6.2521348
48.24,-126.42,6.2521348
48.24,-126.42,6.2521348
48.24,-126.43,6.2521348
48.23,-126.44,6.2521348
48.23,-126.44,6.2521348
48.23,-126.45,6.2521348
48.23,-126.45,6.2521348
48.22,-126.46,5.9770608
48.22,-126.47,5.9770608
48.22,-126.47,5.9770608
48.21,-126.48,5.9770608
48.21,-126.48,5.9770608
48.21,-126.49,5.9770608
48.21,-126.5,5.9770608
48.2,-126.5,5.9770608
48.2,-126.51,5.9770608
48.2,-126.51,5.9770608
48.2,-126.52,5.9770608
48.19,-126.53,5.9770608
48.19,-126.53,5.9770608
48.19,-126.54,5.9770608
48.18,-126.54,5.9770608
48.18,-126.55,5.7203693
48.18,-126.56,5.7203693
48.18,-126.56,5.7203693
48.17,-126.57,5.7203693
48.17,-126.57,5.7203693
48.17,-126.58,5.7203693
48.17,-126.59,5.7203693
48.42,-126.97,4.6329985
48.43,-126.98,4.6329985
48.43,-126.98,4.6329985
48.44,-126.99,4.6329985
48.44,-127,4.6329985
48.45,-127,4.6428313
48.45,-127.01,4.6428313
48.36,-126.22,6.6210885
48.56,-127.08,4.5077429
48.56,-127.08,4.5077429
48.55,-127.09,4.3637662
48.55,-127.1,4.3637662
48.68,-126.84,5.752306
48.67,-126.85,5.752306
48.67,-126.86,5.5437579
48.67,-126.86,5.5437579
48.66,-126.87,5.5437579
48.66,-126.88,5.5437579
48.65,-126.89,5.0980859
48.65,-126.91,5.0980859
48.64,-126.91,5.0980859
48.64,-126.92,5.0980859
48.63,-126.93,5.0980859
48.63,-126.95,4.8090472
48.62,-126.95,4.8090472
48.62,-126.96,4.8090472
48.61,-126.97,4.8090472
48.61,-126.98,4.8090472
48.76,-126.67,6.336699
48.75,-126.69,5.9347811
48.74,-126.71,5.9347811
48.73,-126.73,5.9347811
48.72,-126.74,5.9347811
48.72,-126.76,5.752306
48.71,-126.78,5.752306
48.26,-126.37,6.2660885
48.26,-126.38,6.2660885
48.26,-126.38,6.2660885
48.25,-126.39,6.2521348
48.25,-126.39,6.2521348
48.25,-126.4,6.2521348
48.25,-126.41,6.2521348
48.24,-126.41,6.2521348
48.24,-126.42,6.2521348
48.24,-126.43,6.2521348
48.24,-126.43,6.2521348
48.23,-126.44,6.2521348
48.23,-126.44,6.2521348
48.23,-126.45,6.2521348
48.22,-126.46,5.9770608
48.22,-126.46,5.9770608
48.22,-126.47,5.9770608
48.22,-126.48,5.9770608
48.21,-126.48,5.9770608
48.21,-126.49,5.9770608
48.21,-126.49,5.9770608
48.2,-126.5,5.9770608
48.2,-126.51,5.9770608
48.2,-126.51,5.9770608
48.2,-126.52,5.9770608
48.19,-126.52,5.9770608
48.19,-126.53,5.9770608
48.19,-126.54,5.9770608
48.18,-126.54,5.9770608
48.18,-126.55,5.7203693
48.18,-126.56,5.7203693
48.18,-126.56,5.7203693
48.17,-126.57,5.7203693
48.17,-126.57,5.7203693
48.17,-126.58,5.7203693
48.17,-126.59,5.7203693
48.41,-126.97,4.6329985
48.42,-126.98,4.6329985
48.43,-126.99,4.6329985
48.44,-127,4.6329985
48.45,-127.01,4.6428313
48.36,-126.22,6.6210885
48.36,-126.23,6.6210885
48.36,-126.23,6.6210885
48.35,-126.24,6.6210885
48.35,-126.24,6.6210885
48.35,-126.25,6.40137
48.34,-126.26,6.5365396
48.33,-126.27,6.5365396
48.33,-126.28,6.5365396
48.32,-126.29,6.5365396
48.32,-126.3,6.5365396
48.31,-126.31,6.5365396
48.29,-126.51,5.9780002
48.28,-126.52,5.9780002
48.28,-126.52,5.9780002
48.27,-126.53,5.9780002
48.27,-126.54,5.9780002
48.27,-126.55,5.7164354
48.26,-126.56,5.7164354
48.26,-126.57,5.7164354
48.16,-126.61,5.7203693
48.15,-126.62,5.9089842
48.15,-126.63,5.9089842
48.14,-126.64,5.9089842
48.14,-126.65,5.7152658
48.13,-126.66,5.7152658
48.12,-126.67,5.7152658
48.12,-126.68,5.7152658
48.11,-126.69,5.7152658
48.11,-126.7,5.7152658
48.1,-126.72,5.7152658
48.1,-126.73,5.7152658
48.09,-126.74,5.7152658
48.09,-126.75,5.4567189
48.07,-126.77,5.4567189
48.07,-126.78,5.4567189
47.93,-128.85,0.66285837
47.92,-128.84,0.66285837
47.92,-128.84,0.66285837
47.92,-128.83,0.66285837
47.92,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.81,0.66285837
47.91,-128.81,0.66285837
47.91,-128.8,0.66285837
47.91,-128.8,0.66285837
47.91,-128.79,0.66285837
47.9,-128.78,0.66285837
47.88,-128.73,0.91232389
47.88,-128.72,0.91232389
47.88,-128.71,0.91232389
47.87,-128.71,0.91232389
47.87,-128.7,0.91232389
47.87,-128.7,0.91232389
47.87,-128.69,0.91232389
47.86,-128.68,0.91232389
47.86,-128.67,0.91232389
47.86,-128.67,0.91232389
47.86,-128.66,0.91232389
47.86,-128.66,0.91232389
47.85,-128.64,1.1679138
47.85,-128.64,1.1679138
47.85,-128.63,1.1679138
47.96,-128.81,0.50150979
47.96,-128.81,0.50150979
47.95,-128.81,0.50150979
47.95,-128.81,0.50150979
47.94,-128.81,0.66285837
47.93,-128.83,0.66285837
47.93,-128.82,0.66285837
47.93,-128.82,0.66285837
47.92,-128.82,0.66285837
47.92,-128.83,0.66285837
47.91,-128.82,0.66285837
47.9,-128.83,0.66285837
47.9,-128.83,0.66285837
47.89,-128.83,0.66285837
47.89,-128.83,0.66285837
47.88,-128.83,0.66285837
47.87,-128.83,0.66285837
47.87,-128.84,0.66285837
47.86,-128.84,0.66285837
47.99,-128.79,0.50150979
47.99,-128.8,0.50150979
47.98,-128.8,0.50150979
47.98,-128.8,0.50150979
47.97,-128.81,0.50150979
47.97,-128.81,0.50150979
47.97,-128.83,0.50150979
47.96,-128.82,0.50150979
47.94,-128.76,0.66285837
47.94,-128.77,0.66285837
47.95,-128.78,0.50150979
47.95,-128.79,0.50150979
47.95,-128.8,0.50150979
47.95,-128.81,0.50150979
47.96,-128.83,0.50150979
47.82,-128.67,1.1115648
47.83,-128.67,1.1115648
47.84,-128.68,1.1115648
47.84,-128.68,1.1115648
47.85,-128.68,0.91232389
47.86,-128.68,0.91232389
47.87,-128.69,0.91232389
47.87,-128.69,0.91232389
47.88,-128.69,0.91232389
47.88,-128.7,0.91232389
47.88,-128.7,0.91232389
47.89,-128.7,0.91232389
47.86,-128.64,1.1679138
47.87,-128.64,1.1679138
47.87,-128.64,1.1679138
47.88,-128.65,0.91232389
47.88,-128.65,0.91232389
47.89,-128.65,0.91232389
47.89,-128.66,0.91232389
47.89,-128.66,0.91232389
47.89,-128.66,0.91232389
47.9,-128.66,0.91232389
47.9,-128.67,0.91232389
47.75,-127.22,4.6330013
47.75,-127.23,4.6330013
47.75,-127.24,4.6330013
47.76,-127.25,4.2658925
47.76,-127.26,4.2658925
47.76,-127.27,4.2658925
47.77,-127.33,4.2658925
47.78,-127.35,4.2658925
47.78,-127.35,4.2658925
47.78,-127.36,4.1103892
47.78,-127.37,4.1103892
47.79,-127.39,4.1103892
47.79,-127.4,4.1103892
47.84,-127.72,3.3711357
47.84,-127.74,3.3711357
47.84,-127.75,3.1612465
47.84,-127.77,3.1612465
47.84,-127.77,3.1612465
47.85,-127.78,2.9645884
47.85,-127.79,2.9645884
47.85,-127.8,2.9645884
47.85,-127.81,2.9645884
47.85,-127.82,2.9645884
47.85,-127.82,2.9645884
47.85,-127.83,2.9645884
47.86,-127.84,2.9645884
47.86,-127.87,2.6994836
47.86,-127.91,2.6994836
47.85,-127.63,3.4528952
47.85,-127.64,3.4528952
47.85,-127.65,3.1907601
47.86,-127.67,3.1907601
47.86,-127.67,3.1907601
47.86,-127.68,3.1907601
47.86,-127.7,3.1907601
47.86,-127.7,3.1907601
47.86,-127.71,3.1907601
47.86,-127.71,3.1907601
47.87,-127.72,3.1907601
47.87,-127.72,3.1907601
47.87,-127.72,3.1907601
47.87,-127.73,3.1907601
47.87,-127.74,3.1907601
47.87,-127.74,3.1907601
47.87,-127.62,3.4528952
47.9,-127.64,3.4528952
47.91,-127.64,3.4528952
47.92,-127.65,3.1907601
47.92,-127.65,3.1907601
47.93,-127.65,3.1907601
47.94,-127.66,3.1907601
47.86,-127.68,3.1907601
47.86,-127.68,3.1907601
47.87,-127.69,3.1907601
47.87,-127.69,3.1907601
47.88,-127.69,3.1907601
47.89,-127.7,3.1907601
47.89,-127.7,3.1907601
47.89,-127.7,3.1907601
47.9,-127.71,3.1907601
47.9,-127.71,3.1907601
47.91,-127.71,3.1907601
47.92,-127.71,3.1907601
47.92,-127.72,3.1907601
47.93,-127.72,3.1907601
47.94,-127.73,3.1907601
47.94,-127.73,3.1907601
47.95,-127.73,3.0129824
47.96,-127.74,3.0129824
47.96,-127.74,3.0129824
47.76,-127.63,3.5786738
47.83,-127.66,3.3711357
47.84,-127.67,3.3711357
47.84,-127.67,3.3711357
47.85,-127.67,3.1907601
47.85,-127.67,3.1907601
47.86,-127.68,3.1907601
47.82,-127.49,3.8465323
47.82,-127.49,3.8465323
47.82,-127.51,3.8465323
47.82,-127.52,3.8465323
47.83,-127.53,3.8465323
47.83,-127.54,3.8465323
47.83,-127.55,3.5786738
47.83,-127.56,3.5786738
47.84,-127.57,3.5786738
47.84,-127.58,3.5786738
47.84,-127.59,3.5786738
47.84,-127.6,3.5786738
47.84,-127.61,3.5786738
47.89,-127.49,3.7126944
47.91,-127.59,3.4528952
47.91,-127.59,3.4528952
47.72,-127.82,3.251128
47.72,-127.82,3.251128
47.72,-127.81,3.251128
47.72,-127.8,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.79,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.78,3.251128
47.71,-127.77,3.251128
47.71,-127.77,3.251128
47.71,-127.76,3.251128
47.76,-127.76,3.1612465
47.7,-127.75,3.251128
47.7,-127.75,3.251128
47.86,-127.7,3.1907601
47.86,-127.7,3.1907601
47.86,-127.7,3.1907601
47.86,-127.71,3.1907601
47.86,-127.71,3.1907601
47.87,-127.72,3.1907601
47.87,-127.72,3.1907601
47.87,-127.72,3.1907601
47.87,-127.73,3.1907601
47.87,-127.73,3.1907601
47.87,-127.74,3.1907601
47.85,-127.73,3.1907601
47.85,-127.73,3.1907601
47.85,-127.72,3.1907601
47.85,-127.72,3.1907601
47.85,-127.72,3.1907601
47.85,-127.72,3.1907601
47.85,-127.72,3.1907601
47.85,-127.71,3.1907601
47.85,-127.7,3.1907601
47.79,-127.85,3.1612465
47.92,-128.72,0.91232389
47.92,-128.72,0.91232389
47.92,-128.71,0.91232389
47.92,-128.71,0.91232389
47.92,-128.7,0.91232389
47.92,-128.7,0.91232389
47.92,-128.69,0.91232389
47.92,-128.69,0.91232389
47.92,-128.68,0.91232389
47.91,-128.67,0.91232389
47.91,-128.67,0.91232389
47.91,-128.66,0.91232389
47.91,-128.66,0.91232389
47.91,-128.65,0.91232389
47.91,-128.65,0.91232389
47.91,-128.64,1.1679138
47.9,-128.63,1.1679138
47.9,-128.63,1.1679138
47.9,-128.62,1.1679138
47.9,-128.62,1.1679138
47.9,-128.61,1.1679138
47.9,-128.61,1.1679138
47.9,-128.61,1.1679138
47.9,-128.6,1.1679138
47.9,-128.59,1.1679138
47.9,-128.59,1.1679138
47.9,-128.58,1.1679138
47.89,-128.58,1.1679138
47.89,-128.57,1.1679138
47.89,-128.57,1.1679138
