45.7	-121.35	9.5560369	77	-35.03733826
42.48	-123.4	8.1746902	33	-10.87535667
45.61	-121.23	9.5370016	71	-26.10076523
45.91	-119.44	9.5405912	100	-46.53363037
45.18	-121.2	9.5008411	62	-32.00087738
42.32	-122.81	8.7200031	46	-25.34969711
45.6	-121.64	9.5370016	83	-1.359764218
45.53	-122.43	9.5407829	48	-37.79445267
42.53	-122.64	8.7200031	49	-20.12730026
42.8	-123.85	8.0320463	29	66.0606308
45.38	-122.02	9.5483627	77	0.693728268
45.72	-119.02	9.5560369	66	-48.98023987
45.68	-121.31	9.5560369	41	-35.03733826
42.49	-122.95	8.7200031	33	-0.228094846
42.5	-122.98	8.7200031	33	-0.228094846
45.39	-122.36	9.5483627	41	-47.45264053
42.86	-123.38	8.5052891	33	15.85508823
44.87	-122.71	9.8163719	43	-25.45111656
45.77	-119.12	9.544672	71	-49.50117111
45.43	-121.29	9.5483627	65	3.614021301
45.54	-122.76	9.5407829	35	-31.97237396
45.35	-121.13	9.5483627	54	3.143903971
45.35	-121.13	9.5483627	54	3.143903971
45.32	-121.1	9.5414743	41	3.143903971
45.69	-121.38	9.5560369	47	-35.03733826
42.39	-122.98	8.7200031	39	-22.07032013
45.36	-120.15	9.5483627	54	6.186288834
44.05	-122.88	9.8100004	31	-28.59353065
43.8	-122.42	9.5827484	40	-18.92689514
44.78	-121.98	9.8749847	763	-7.28012085
44.78	-121.97	9.8749847	430	18.00877953
44.78	-121.97	9.8749847	1393	18.00877953
44.78	-121.97	9.8749847	404	18.00877953
43.92	-120.82	9.8749847	75	18.00718498
43.69	-120.48	9.5827484	75	13.50566578
43.69	-120.48	9.5827484	83	13.50566578
43.69	-120.48	9.5827484	96	13.50566578
43.63	-120.46	9.5827484	79	26.71540642
43.62	-120.47	9.5827484	79	26.71540642
43.63	-120.46	9.5827484	66	26.71540642
43.63	-120.46	9.5827484	96	26.71540642
43.63	-120.46	9.5827484	75	26.71540642
43.78	-120.62	9.5827484	79	21.04315186
43.78	-120.62	9.5827484	83	21.04315186
43.62	-120.47	9.5827484	83	26.71540642
43.62	-120.47	9.5827484	87	26.71540642
43.62	-120.47	9.5827484	75	26.71540642
43.62	-120.47	9.5827484	83	26.71540642
43.62	-120.47	9.5827484	83	26.71540642
43.73	-121.36	9.5827484	100	46.96601105
43.73	-121.36	9.5827484	100	46.96601105
43.75	-120.94	9.5827484	58	18.63326263
43.75	-120.94	9.5827484	96	18.63326263
43.81	-120.99	9.5827484	96	17.47746277
44.17	-122.29	9.8749847	63	-44.25658798
44.45	-122.8	9.8749847	30	-18.78920174
44.61	-122.77	9.8749847	49	-47.05020523
44.54	-123.29	9.8749847	33	3.785244703
44.83	-122.25	9.8749847	51	19.43668938
44.95	-122.17	9.831625	97	10.53539467
44.95	-122.17	9.831625	97	10.53539467
45.04	-121	9.831625	71	-7.069908142
43.8	-122.42	9.5827484	45	-18.92689514
43.8	-122.42	9.5827484	39	-18.92689514
44.86	-122.88	9.8163719	39	-24.73096466
44.06	-122.79	9.8100004	40	-3.079018116
44.15	-122.25	9.8749847	68	-44.25658798
44.15	-122.25	9.8749847	68	-44.25658798
44.8	-124.06	9.8749847	32	42.11965942
44.8	-124.07	9.8749847	29	42.11965942
44.04	-122.84	9.8100004	44	-28.59353065
43.93	-122.91	9.5827484	36	-33.40747833
44.8	-122.41	9.8749847	31	-13.0209713
44.81	-122.41	9.8749847	32	19.77963066
44.39	-121.99	9.8749847	33	7.945203781
44.39	-121.99	9.8749847	148	7.945203781
44.54	-121.96	9.8749847	94	43.89864349
