lat	long	q	age	q(t)	sqrt age	d(t)	q(t)
45.35	-121.13	54	9.5483627	1.2906	3.090042508	4170.963473	3.656907622
45.32	-121.1	41	9.5414743	0.9799	3.088927694	4169.758003	3.658227423
45.69	-121.38	47	9.5560369	1.1233	3.091284021	4172.306458	3.655438945
42.39	-122.98	39	8.7200031	0.9321	2.952965137	4026.000543	3.826662177
45.36	-120.15	54	9.5483627	1.2906	3.090042508	4170.963473	3.656907622
44.05	-122.88	31	9.8100004	0.7409	3.132092017	4216.75007	3.607812267
43.8	-122.42	40	9.5827484	0.956	3.09560146	4176.98097	3.6503407
44.78	-121.98	763	9.8749847	18.2357	3.142448838	4228.122323	3.59592171
44.78	-121.97	430	9.8749847	10.277	3.142448838	4228.122323	3.59592171
44.78	-121.97	1393	9.8749847	33.2927	3.142448838	4228.122323	3.59592171
44.78	-121.97	404	9.8749847	9.6556	3.142448838	4228.122323	3.59592171
43.92	-120.82	75	9.8749847	1.7925	3.142448838	4228.122323	3.59592171
43.69	-120.48	75	9.5827484	1.7925	3.09560146	4176.98097	3.6503407
43.69	-120.48	83	9.5827484	1.9837	3.09560146	4176.98097	3.6503407
43.69	-120.48	96	9.5827484	2.2944	3.09560146	4176.98097	3.6503407
43.63	-120.46	79	9.5827484	1.8881	3.09560146	4176.98097	3.6503407
43.62	-120.47	79	9.5827484	1.8881	3.09560146	4176.98097	3.6503407
43.63	-120.46	66	9.5827484	1.5774	3.09560146	4176.98097	3.6503407
43.63	-120.46	96	9.5827484	2.2944	3.09560146	4176.98097	3.6503407
43.63	-120.46	75	9.5827484	1.7925	3.09560146	4176.98097	3.6503407
43.78	-120.62	79	9.5827484	1.8881	3.09560146	4176.98097	3.6503407
43.78	-120.62	83	9.5827484	1.9837	3.09560146	4176.98097	3.6503407
43.62	-120.47	83	9.5827484	1.9837	3.09560146	4176.98097	3.6503407
43.62	-120.47	87	9.5827484	2.0793	3.09560146	4176.98097	3.6503407
43.62	-120.47	75	9.5827484	1.7925	3.09560146	4176.98097	3.6503407
43.62	-120.47	83	9.5827484	1.9837	3.09560146	4176.98097	3.6503407
43.62	-120.47	83	9.5827484	1.9837	3.09560146	4176.98097	3.6503407
43.73	-121.36	100	9.5827484	2.39	3.09560146	4176.98097	3.6503407
43.73	-121.36	100	9.5827484	2.39	3.09560146	4176.98097	3.6503407
43.75	-120.94	58	9.5827484	1.3862	3.09560146	4176.98097	3.6503407
43.75	-120.94	96	9.5827484	2.2944	3.09560146	4176.98097	3.6503407
43.81	-120.99	96	9.5827484	2.2944	3.09560146	4176.98097	3.6503407
44.17	-122.29	63	9.8749847	1.5057	3.142448838	4228.122323	3.59592171
44.45	-122.8	30	9.8749847	0.717	3.142448838	4228.122323	3.59592171
44.61	-122.77	49	9.8749847	1.1711	3.142448838	4228.122323	3.59592171
44.54	-123.29	33	9.8749847	0.7887	3.142448838	4228.122323	3.59592171
44.83	-122.25	51	9.8749847	1.2189	3.142448838	4228.122323	3.59592171
44.95	-122.17	97	9.831625	2.3183	3.135542218	4220.534375	3.603842403
44.95	-122.17	97	9.831625	2.3183	3.135542218	4220.534375	3.603842403
45.04	-121	71	9.831625	1.6969	3.135542218	4220.534375	3.603842403
43.8	-122.42	45	9.5827484	1.0755	3.09560146	4176.98097	3.6503407
43.8	-122.42	39	9.5827484	0.9321	3.09560146	4176.98097	3.6503407
44.86	-122.88	39	9.8163719	0.9321	3.133108983	4217.865083	3.606641218
44.06	-122.79	40	9.8100004	0.956	3.132092017	4216.75007	3.607812267
44.15	-122.25	68	9.8749847	1.6252	3.142448838	4228.122323	3.59592171
44.15	-122.25	68	9.8749847	1.6252	3.142448838	4228.122323	3.59592171
44.8	-124.06	32	9.8749847	0.7648	3.142448838	4228.122323	3.59592171
44.8	-124.07	29	9.8749847	0.6931	3.142448838	4228.122323	3.59592171
44.04	-122.84	44	9.8100004	1.0516	3.132092017	4216.75007	3.607812267
43.93	-122.91	36	9.5827484	0.8604	3.09560146	4176.98097	3.6503407
44.8	-122.41	31	9.8749847	0.7409	3.142448838	4228.122323	3.59592171
44.81	-122.41	32	9.8749847	0.7648	3.142448838	4228.122323	3.59592171
44.39	-121.99	33	9.8749847	0.7887	3.142448838	4228.122323	3.59592171
44.39	-121.99	148	9.8749847	3.5372	3.142448838	4228.122323	3.59592171
44.54	-121.96	94	9.8749847	2.2466	3.142448838	4228.122323	3.59592171
43.76	-122.43	41	9.5827484	0.9799	3.09560146	4176.98097	3.6503407
44.22	-120.99	176	9.8749847	4.2064	3.142448838	4228.122323	3.59592171
44.73	-122.18	50	9.8749847	1.195	3.142448838	4228.122323	3.59592171
44.77	-122.56	59	9.8749847	1.4101	3.142448838	4228.122323	3.59592171
44.89	-122.71	47	9.8163719	1.1233	3.133108983	4217.865083	3.606641218
44.89	-122.71	47	9.8163719	1.1233	3.133108983	4217.865083	3.606641218
44.61	-123.3	48	9.8749847	1.1472	3.142448838	4228.122323	3.59592171
44.59	-120.92	84	9.8749847	2.0076	3.142448838	4228.122323	3.59592171
44.04	-122.93	42	9.8100004	1.0038	3.132092017	4216.75007	3.607812267
43.95	-122.9	43	9.5827484	1.0277	3.09560146	4176.98097	3.6503407
43.91	-121.36	25	9.8749847	0.5975	3.142448838	4228.122323	3.59592171
44.49	-122.85	45	9.8749847	1.0755	3.142448838	4228.122323	3.59592171
44.24	-120.97	103	9.8749847	2.4617	3.142448838	4228.122323	3.59592171
44.24	-120.97	103	9.8749847	2.4617	3.142448838	4228.122323	3.59592171
44.19	-121.05	207	9.8749847	4.9473	3.142448838	4228.122323	3.59592171
45.08	-120.96	70	9.68153	1.673	3.111515708	4194.26775	3.631670562
44.49	-122.86	54	9.8749847	1.2906	3.142448838	4228.122323	3.59592171
45.01	-122.66	40	9.831625	0.956	3.135542218	4220.534375	3.603842403
45.01	-122.66	40	9.831625	0.956	3.135542218	4220.534375	3.603842403
44.81	-120.73	61	9.8749847	1.4579	3.142448838	4228.122323	3.59592171
44.43	-122.72	53	9.8749847	1.2667	3.142448838	4228.122323	3.59592171
44.4	-122.65	50	9.8749847	1.195	3.142448838	4228.122323	3.59592171
44.33	-122.99	39	9.8749847	0.9321	3.142448838	4228.122323	3.59592171
45.01	-123.51	30	9.831625	0.717	3.135542218	4220.534375	3.603842403
43.8	-123.88	25	9.5827484	0.5975	3.09560146	4176.98097	3.6503407
44.58	-122.84	30	9.8749847	0.717	3.142448838	4228.122323	3.59592171
44.98	-122.65	41	9.831625	0.9799	3.135542218	4220.534375	3.603842403
44.19	-123.83	29	9.8100004	0.6931	3.132092017	4216.75007	3.607812267
44.71	-123.03	41	9.8749847	0.9799	3.142448838	4228.122323	3.59592171
44.71	-123.03	41	9.8749847	0.9799	3.142448838	4228.122323	3.59592171
43.67	-122.45	53	9.5827484	1.2667	3.09560146	4176.98097	3.6503407
43.96	-122.84	45	9.5827484	1.0755	3.09560146	4176.98097	3.6503407
45.03	-121.96	239	9.831625	5.7121	3.135542218	4220.534375	3.603842403
44.78	-121.95	114	9.8749847	2.7246	3.142448838	4228.122323	3.59592171
44.78	-121.95	135	9.8749847	3.2265	3.142448838	4228.122323	3.59592171
44.78	-122.04	89	9.8749847	2.1271	3.142448838	4228.122323	3.59592171
44.83	-121.88	50	9.8749847	1.195	3.142448838	4228.122323	3.59592171
45.02	-122.01	279	9.831625	6.6681	3.135542218	4220.534375	3.603842403
45	-122.06	106	9.831625	2.5334	3.135542218	4220.534375	3.603842403
44.2	-122.05	153	9.8749847	3.6567	3.142448838	4228.122323	3.59592171
44.15	-122.08	111	9.8749847	2.6529	3.142448838	4228.122323	3.59592171
44.72	-121.91	101	9.8749847	2.4139	3.142448838	4228.122323	3.59592171
43.95	-122.03	41	9.5827484	0.9799	3.09560146	4176.98097	3.6503407
43.72	-122.33	99	9.5827484	2.3661	3.09560146	4176.98097	3.6503407
43.64	-122.19	102	9.5827484	2.4378	3.09560146	4176.98097	3.6503407
44.07	-122.02	139	9.8749847	3.3221	3.142448838	4228.122323	3.59592171
44.63	-121.94	105	9.8749847	2.5095	3.142448838	4228.122323	3.59592171
44.02	-122.16	92	9.8749847	2.1988	3.142448838	4228.122323	3.59592171
44.02	-122.16	92	9.8749847	2.1988	3.142448838	4228.122323	3.59592171
44.45	-122.83	31	9.8749847	0.7409	3.142448838	4228.122323	3.59592171
44.62	-122.72	35	9.8749847	0.8365	3.142448838	4228.122323	3.59592171
44.62	-122.72	35	9.8749847	0.8365	3.142448838	4228.122323	3.59592171
44.61	-121.11	69	9.8749847	1.6491	3.142448838	4228.122323	3.59592171
44.16	-122.24	69	9.8749847	1.6491	3.142448838	4228.122323	3.59592171
44.47	-122.91	39	9.8749847	0.9321	3.142448838	4228.122323	3.59592171
45.05	-122.62	44	9.831625	1.0516	3.135542218	4220.534375	3.603842403
45.05	-122.62	45	9.831625	1.0755	3.135542218	4220.534375	3.603842403
44.44	-122.99	37	9.8749847	0.8843	3.142448838	4228.122323	3.59592171
44.3	-122.12	110	9.8749847	2.629	3.142448838	4228.122323	3.59592171
46.85	-122.26	20	9.7773581	0.478	3.126876732	4211.037668	3.613829699
46.31	-119.76	53	9.5389538	1.2667	3.088519678	4169.316915	3.658710703
46.31	-119.76	98	9.5389538	2.3422	3.088519678	4169.316915	3.658710703
46.63	-123.23	41	9.7773581	0.9799	3.126876732	4211.037668	3.613829699
46.52	-122.46	34	9.6252508	0.8126	3.102458831	4184.41889	3.642272344
46.89	-120.39	45	9.7773581	1.0755	3.126876732	4211.037668	3.613829699
46.61	-119.12	76	9.7773581	1.8164	3.126876732	4211.037668	3.613829699
46.37	-119.29	54	9.543684	1.2906	3.089285354	4170.1447	3.657803894
46.36	-119.27	63	9.543684	1.5057	3.089285354	4170.1447	3.657803894
46.36	-119.27	66	9.543684	1.5774	3.089285354	4170.1447	3.657803894
46.43	-119.28	59	9.543684	1.4101	3.089285354	4170.1447	3.657803894
46.44	-119.4	65	9.543684	1.5535	3.089285354	4170.1447	3.657803894
45.86	-120.67	48	9.5405912	1.1472	3.088784745	4169.60346	3.658396727
47.07	-122.22	17	9.7773581	0.4063	3.126876732	4211.037668	3.613829699
46.55	-122.31	26	9.6252508	0.6214	3.102458831	4184.41889	3.642272344
46.78	-122.26	33	9.7773581	0.7887	3.126876732	4211.037668	3.613829699
45.71	-121.46	56	9.5560369	1.3384	3.091284021	4172.306458	3.655438945
45.71	-121.31	53	9.5560369	1.2667	3.091284021	4172.306458	3.655438945
46.6	-120.35	76	9.7773581	1.8164	3.126876732	4211.037668	3.613829699
46.52	-120.01	52	9.6252508	1.2428	3.102458831	4184.41889	3.642272344
46.42	-120.12	69	9.543684	1.6491	3.089285354	4170.1447	3.657803894
46.42	-120.12	78	9.543684	1.8642	3.089285354	4170.1447	3.657803894
46.48	-120.26	51	9.6252508	1.2189	3.102458831	4184.41889	3.642272344
48.43	-119.52	53	9.7773581	1.2667	3.126876732	4211.037668	3.613829699
46.78	-120.67	58	9.7773581	1.3862	3.126876732	4211.037668	3.613829699
46.55	-120.67	50	9.6252508	1.195	3.102458831	4184.41889	3.642272344
46.55	-120.67	94	9.6252508	2.2466	3.102458831	4184.41889	3.642272344
46.53	-120.2	65	9.6252508	1.5535	3.102458831	4184.41889	3.642272344
46.27	-119.45	293	9.5389538	7.0027	3.088519678	4169.316915	3.658710703
45.73	-121.8	265	9.5560369	6.3335	3.091284021	4172.306458	3.655438945
46.53	-120.33	66	9.6252508	1.5774	3.102458831	4184.41889	3.642272344
46.14	-119.63	55	9.5399418	1.3145	3.088679621	4169.489815	3.658521241
46.25	-119.4	68	9.546627	1.6252	3.089761641	4170.659725	3.657240044
45.82	-121.13	51	9.544672	1.2189	3.089445258	4170.3176	3.657614574
45.96	-119.88	77	9.5455904	1.8403	3.089593889	4170.47832	3.657438617
47.71	-121.14	99	9.7773581	2.3661	3.126876732	4211.037668	3.613829699
47.71	-121.14	114	9.7773581	2.7246	3.126876732	4211.037668	3.613829699
47.43	-121.41	43	9.7773581	1.0277	3.126876732	4211.037668	3.613829699
46.65	-121.28	107	9.7773581	2.5573	3.126876732	4211.037668	3.613829699
45.81	-121.95	91	9.544672	2.1749	3.089445258	4170.3176	3.657614574
46.67	-121.03	87	9.7773581	2.0793	3.126876732	4211.037668	3.613829699
46.75	-120.64	46	9.7773581	1.0994	3.126876732	4211.037668	3.613829699
47.01	-121.7	46	9.7773581	1.0994	3.126876732	4211.037668	3.613829699
46.04	-119.64	38	9.5455904	0.9082	3.089593889	4170.47832	3.657438617
46.04	-119.64	51	9.5455904	1.2189	3.089593889	4170.47832	3.657438617
45.92	-120.19	43	9.5405912	1.0277	3.088784745	4169.60346	3.658396727
45.92	-120.19	78	9.5405912	1.8642	3.088784745	4169.60346	3.658396727
45.88	-122.45	41	9.5405912	0.9799	3.088784745	4169.60346	3.658396727
45.84	-122.53	40	9.544672	0.956	3.089445258	4170.3176	3.657614574
45.94	-122.71	37	9.5405912	0.8843	3.088784745	4169.60346	3.658396727
47	-119.53	79	9.7773581	1.8881	3.126876732	4211.037668	3.613829699
45.99	-120.38	59	9.5455904	1.4101	3.089593889	4170.47832	3.657438617
45.99	-120.38	65	9.5455904	1.5535	3.089593889	4170.47832	3.657438617
45.99	-120.38	104	9.5455904	2.4856	3.089593889	4170.47832	3.657438617
47.45	-120.36	46	9.7773581	1.0994	3.126876732	4211.037668	3.613829699
46.46	-120.23	52	9.6252508	1.2428	3.102458831	4184.41889	3.642272344
46.6	-120.38	41	9.7773581	0.9799	3.126876732	4211.037668	3.613829699
45.83	-120.82	55	9.544672	1.3145	3.089445258	4170.3176	3.657614574
45.83	-120.82	71	9.544672	1.6969	3.089445258	4170.3176	3.657614574
45.76	-120.53	52	9.544672	1.2428	3.089445258	4170.3176	3.657614574
46.54	-122.48	31	9.6252508	0.7409	3.102458831	4184.41889	3.642272344
45.9	-122.66	41	9.5405912	0.9799	3.088784745	4169.60346	3.658396727
45.61	-122.13	56	9.5370016	1.3384	3.08820362	4168.97528	3.659085148
45.61	-122.13	72	9.5370016	1.7208	3.08820362	4168.97528	3.659085148
45.88	-120.93	39	9.5405912	0.9321	3.088784745	4169.60346	3.658396727
45.89	-122.5	51	9.5405912	1.2189	3.088784745	4169.60346	3.658396727
45.7	-121.41	58	9.5560369	1.3862	3.091284021	4172.306458	3.655438945
45.74	-121.18	53	9.5560369	1.2667	3.091284021	4172.306458	3.655438945
45.7	-120.92	44	9.5560369	1.0516	3.091284021	4172.306458	3.655438945
45.61	-122.18	37	9.5370016	0.8843	3.08820362	4168.97528	3.659085148
45.61	-122.18	38	9.5370016	0.9082	3.08820362	4168.97528	3.659085148
46.33	-120.78	73	9.5389538	1.7447	3.088519678	4169.316915	3.658710703
46.53	-122.55	38	9.6252508	0.9082	3.102458831	4184.41889	3.642272344
45.7	-121.24	41	9.5560369	0.9799	3.091284021	4172.306458	3.655438945
47.11	-120.68	35	9.7773581	0.8365	3.126876732	4211.037668	3.613829699
46.53	-122.56	30	9.6252508	0.717	3.102458831	4184.41889	3.642272344
46.28	-120	92	9.5389538	2.1988	3.088519678	4169.316915	3.658710703
46.73	-120.76	35	9.7773581	0.8365	3.126876732	4211.037668	3.613829699
45.7	-121.42	51	9.5560369	1.2189	3.091284021	4172.306458	3.655438945
46.67	-120.6	57	9.7773581	1.3623	3.126876732	4211.037668	3.613829699
45.88	-120.69	75	9.5405912	1.7925	3.088784745	4169.60346	3.658396727
45.88	-120.69	76	9.5405912	1.8164	3.088784745	4169.60346	3.658396727
46.68	-120.75	108	9.7773581	2.5812	3.126876732	4211.037668	3.613829699
46.3	-122.87	22	9.5389538	0.5258	3.088519678	4169.316915	3.658710703
46.57	-123.03	46	9.7773581	1.0994	3.126876732	4211.037668	3.613829699
47.16	-119.32	59	9.7773581	1.4101	3.126876732	4211.037668	3.613829699
47.16	-119.32	80	9.7773581	1.912	3.126876732	4211.037668	3.613829699
46.51	-122.49	45	9.6252508	1.0755	3.102458831	4184.41889	3.642272344
45.71	-121.87	47	9.5560369	1.1233	3.091284021	4172.306458	3.655438945
45.82	-120.82	30	9.544672	0.717	3.089445258	4170.3176	3.657614574
45.74	-121.12	61	9.5560369	1.4579	3.091284021	4172.306458	3.655438945
45.73	-121.11	58	9.5560369	1.3862	3.091284021	4172.306458	3.655438945
45.61	-122.13	66	9.5370016	1.5774	3.08820362	4168.97528	3.659085148
45.61	-122.13	58	9.5370016	1.3862	3.08820362	4168.97528	3.659085148
46.82	-120.66	33	9.7773581	0.7887	3.126876732	4211.037668	3.613829699
46.55	-122.58	38	9.6252508	0.9082	3.102458831	4184.41889	3.642272344
45.73	-122.41	43	9.5560369	1.0277	3.091284021	4172.306458	3.655438945
45.94	-120.97	49	9.5405912	1.1711	3.088784745	4169.60346	3.658396727
46.44	-120.2	65	9.543684	1.5535	3.089285354	4170.1447	3.657803894
45.74	-120.23	85	9.5560369	2.0315	3.091284021	4172.306458	3.655438945
48.69	-119.5	73	9.57864	1.7447	3.094937802	4176.262	3.651123454
45.6	-122.4	50	9.5370016	1.195	3.08820362	4168.97528	3.659085148
45.64	-122.44	49	9.5370016	1.1711	3.08820362	4168.97528	3.659085148
46.55	-121.79	9	9.6252508	0.2151	3.102458831	4184.41889	3.642272344
46.73	-121.85	43	9.7773581	1.0277	3.126876732	4211.037668	3.613829699
45.64	-121.98	69	9.5370016	1.6491	3.08820362	4168.97528	3.659085148
45.65	-121.95	189	9.5370016	4.5171	3.08820362	4168.97528	3.659085148
45.65	-121.96	120	9.5370016	2.868	3.08820362	4168.97528	3.659085148
46.71	-121.58	73	9.7773581	1.7447	3.126876732	4211.037668	3.613829699
46.62	-121.69	69	9.7773581	1.6491	3.126876732	4211.037668	3.613829699
46.52	-121.94	72	9.6252508	1.7208	3.102458831	4184.41889	3.642272344
46.27	-122.24	36	9.5389538	0.8604	3.088519678	4169.316915	3.658710703
46.17	-122.27	44	9.546627	1.0516	3.089761641	4170.659725	3.657240044
46.53	-122.84	36	9.6252508	0.8604	3.102458831	4184.41889	3.642272344
46.54	-122.85	36	9.6252508	0.8604	3.102458831	4184.41889	3.642272344
47.57	-120.16	24	9.7773581	0.5736	3.126876732	4211.037668	3.613829699
46.62	-122.23	29	9.7773581	0.6931	3.126876732	4211.037668	3.613829699
46.43	-120.18	43	9.543684	1.0277	3.089285354	4170.1447	3.657803894
46.73	-120.78	52	9.7773581	1.2428	3.126876732	4211.037668	3.613829699
45.71	-121.88	33	9.5560369	0.7887	3.091284021	4172.306458	3.655438945
46.41	-120.08	63	9.543684	1.5057	3.089285354	4170.1447	3.657803894
46.41	-120.08	67	9.543684	1.6013	3.089285354	4170.1447	3.657803894
45.77	-122.2	56	9.544672	1.3384	3.089445258	4170.3176	3.657614574
45.77	-122.2	68	9.544672	1.6252	3.089445258	4170.3176	3.657614574
45.77	-122.19	65	9.544672	1.5535	3.089445258	4170.3176	3.657614574
45.77	-122.22	64	9.544672	1.5296	3.089445258	4170.3176	3.657614574
45.77	-122.2	46	9.544672	1.0994	3.089445258	4170.3176	3.657614574
45.77	-122.2	69	9.544672	1.6491	3.089445258	4170.3176	3.657614574
45.77	-122.2	68	9.544672	1.6252	3.089445258	4170.3176	3.657614574
45.77	-122.2	43	9.544672	1.0277	3.089445258	4170.3176	3.657614574
45.77	-122.2	81	9.544672	1.9359	3.089445258	4170.3176	3.657614574
45.77	-122.2	64	9.544672	1.5296	3.089445258	4170.3176	3.657614574
45.78	-122.2	42	9.544672	1.0038	3.089445258	4170.3176	3.657614574
46.53	-122.82	37	9.6252508	0.8843	3.102458831	4184.41889	3.642272344
46.54	-122.82	29	9.6252508	0.6931	3.102458831	4184.41889	3.642272344
46.54	-122.82	31	9.6252508	0.7409	3.102458831	4184.41889	3.642272344
46.53	-122.83	36	9.6252508	0.8604	3.102458831	4184.41889	3.642272344
46.53	-122.83	39	9.6252508	0.9321	3.102458831	4184.41889	3.642272344
46.54	-122.62	20	9.6252508	0.478	3.102458831	4184.41889	3.642272344
45.76	-121.54	27	9.544672	0.6453	3.089445258	4170.3176	3.657614574
45.76	-121.54	34	9.544672	0.8126	3.089445258	4170.3176	3.657614574
46.63	-120.41	52	9.7773581	1.2428	3.126876732	4211.037668	3.613829699
45.71	-121.89	49	9.5560369	1.1711	3.091284021	4172.306458	3.655438945
47.12	-120.68	40	9.7773581	0.956	3.126876732	4211.037668	3.613829699
45.91	-121.05	49	9.5405912	1.1711	3.088784745	4169.60346	3.658396727
45.67	-122.38	36	9.5560369	0.8604	3.091284021	4172.306458	3.655438945
45.77	-121.12	43	9.544672	1.0277	3.089445258	4170.3176	3.657614574
46.62	-120.41	38	9.7773581	0.9082	3.126876732	4211.037668	3.613829699
47.24	-120.01	41	9.7773581	0.9799	3.126876732	4211.037668	3.613829699
47.24	-120.01	51	9.7773581	1.2189	3.126876732	4211.037668	3.613829699
45.82	-122.46	60	9.544672	1.434	3.089445258	4170.3176	3.657614574
46.83	-120.21	61	9.7773581	1.4579	3.126876732	4211.037668	3.613829699
46.83	-120.21	51	9.7773581	1.2189	3.126876732	4211.037668	3.613829699
39.51	-119.75	89.1	16.215477	2.12949	4.026844546	5337.708475	2.806167427
43.33	-119.57	276.1	9.4671307	6.59879	3.076870277	4156.747873	3.672563021
43.31	-119.54	100.4	9.4671307	2.39956	3.076870277	4156.747873	3.672563021
43.35	-119.67	338.9	9.4671307	8.09971	3.076870277	4156.747873	3.672563021
43.49	-119.54	133.9	9.5357075	3.20021	3.08799409	4168.748813	3.659333428
43.15	-119.72	92	9.2272873	2.1988	3.037645025	4114.775278	3.719986998
43.11	-119.73	113	8.97577	2.7007	2.995958945	4070.75975	3.771747279
40.42	-119.41	622.4	16.524179	14.87536	4.064994342	5391.731325	2.779831668
40.42	-119.4	254.8	16.524179	6.08972	4.064994342	5391.731325	2.779831668
40.37	-119.4	366.8	16.524179	8.76652	4.064994342	5391.731325	2.779831668
40.36	-119.4	311.5	16.524179	7.44485	4.064994342	5391.731325	2.779831668
40.36	-119.41	401.9	16.524179	9.60541	4.064994342	5391.731325	2.779831668
40.35	-119.36	462.8	16.524179	11.06092	4.064994342	5391.731325	2.779831668
40.35	-119.4	180.5	16.524179	4.31395	4.064994342	5391.731325	2.779831668
40.4	-119.4	5832	16.524179	139.3848	4.064994342	5391.731325	2.779831668
40.4	-119.4	1901.8	16.524179	45.45302	4.064994342	5391.731325	2.779831668
40.4	-119.41	1575	16.524179	37.6425	4.064994342	5391.731325	2.779831668
40.4	-119.4	262.1	16.524179	6.26419	4.064994342	5391.731325	2.779831668
40.41	-119.4	5374.8	16.524179	128.45772	4.064994342	5391.731325	2.779831668
39.86	-119.01	127.4	16.215477	3.04486	4.026844546	5337.708475	2.806167427
44.79	-122.57	56.96	9.8749847	1.361344	3.142448838	4228.122323	3.59592171
44.4	-122.51	49.96	9.8749847	1.194044	3.142448838	4228.122323	3.59592171
44.75	-122.39	40.89	9.8749847	0.977271	3.142448838	4228.122323	3.59592171
44.4	-122.49	43.96	9.8749847	1.050644	3.142448838	4228.122323	3.59592171
44.12	-122.41	51.96	9.8749847	1.241844	3.142448838	4228.122323	3.59592171
44.75	-122.62	50.02	9.8749847	1.195478	3.142448838	4228.122323	3.59592171
44.59	-122.37	47.96	9.8749847	1.146244	3.142448838	4228.122323	3.59592171
44.12	-122.45	43.96	9.8749847	1.050644	3.142448838	4228.122323	3.59592171
44.11	-122.43	53.96	9.8749847	1.289644	3.142448838	4228.122323	3.59592171
39.91	-119.22	380.4	16.215477	9.09156	4.026844546	5337.708475	2.806167427
39.95	-119.2	58.2	16.215477	1.39098	4.026844546	5337.708475	2.806167427
39.95	-119	81.9	16.215477	1.95741	4.026844546	5337.708475	2.806167427
39.95	-119.02	122.9	16.215477	2.93731	4.026844546	5337.708475	2.806167427
39.96	-119.1	191.1	16.215477	4.56729	4.026844546	5337.708475	2.806167427
39.96	-119.07	254.8	16.215477	6.08972	4.026844546	5337.708475	2.806167427
39.96	-119.06	116.5	16.215477	2.78435	4.026844546	5337.708475	2.806167427
39.96	-119.04	218.4	16.215477	5.21976	4.026844546	5337.708475	2.806167427
