lat,lon,age,ihfc q,ps q
46.53,-122.56,9.6252508,0.717,3.642272344
46.28,-120,9.5389538,2.1988,3.658710703
46.73,-120.76,9.7773581,0.8365,3.613829699
45.7,-121.42,9.5560369,1.2189,3.655438945
46.67,-120.6,9.7773581,1.3623,3.613829699
45.88,-120.69,9.5405912,1.7925,3.658396727
45.88,-120.69,9.5405912,1.8164,3.658396727
46.68,-120.75,9.7773581,2.5812,3.613829699
46.3,-122.87,9.5389538,0.5258,3.658710703
46.57,-123.03,9.7773581,1.0994,3.613829699
47.16,-119.32,9.7773581,1.4101,3.613829699
47.16,-119.32,9.7773581,1.912,3.613829699
46.51,-122.49,9.6252508,1.0755,3.642272344
45.71,-121.87,9.5560369,1.1233,3.655438945
45.82,-120.82,9.544672,0.717,3.657614574
45.74,-121.12,9.5560369,1.4579,3.655438945
45.73,-121.11,9.5560369,1.3862,3.655438945
45.61,-122.13,9.5370016,1.5774,3.659085148
45.61,-122.13,9.5370016,1.3862,3.659085148
46.82,-120.66,9.7773581,0.7887,3.613829699
46.55,-122.58,9.6252508,0.9082,3.642272344
45.73,-122.41,9.5560369,1.0277,3.655438945
45.94,-120.97,9.5405912,1.1711,3.658396727
46.44,-120.2,9.543684,1.5535,3.657803894
45.74,-120.23,9.5560369,2.0315,3.655438945
48.69,-119.5,9.57864,1.7447,3.651123454
45.6,-122.4,9.5370016,1.195,3.659085148
45.64,-122.44,9.5370016,1.1711,3.659085148
46.55,-121.79,9.6252508,0.2151,3.642272344
46.73,-121.85,9.7773581,1.0277,3.613829699
45.64,-121.98,9.5370016,1.6491,3.659085148
45.65,-121.95,9.5370016,4.5171,3.659085148
45.65,-121.96,9.5370016,2.868,3.659085148
46.71,-121.58,9.7773581,1.7447,3.613829699
46.62,-121.69,9.7773581,1.6491,3.613829699
46.52,-121.94,9.6252508,1.7208,3.642272344
46.27,-122.24,9.5389538,0.8604,3.658710703
46.17,-122.27,9.546627,1.0516,3.657240044
46.53,-122.84,9.6252508,0.8604,3.642272344
46.54,-122.85,9.6252508,0.8604,3.642272344
47.57,-120.16,9.7773581,0.5736,3.613829699
46.62,-122.23,9.7773581,0.6931,3.613829699
46.43,-120.18,9.543684,1.0277,3.657803894
46.73,-120.78,9.7773581,1.2428,3.613829699
45.71,-121.88,9.5560369,0.7887,3.655438945
46.41,-120.08,9.543684,1.5057,3.657803894
46.41,-120.08,9.543684,1.6013,3.657803894
45.77,-122.2,9.544672,1.3384,3.657614574
45.77,-122.2,9.544672,1.6252,3.657614574
45.77,-122.19,9.544672,1.5535,3.657614574
45.77,-122.22,9.544672,1.5296,3.657614574
45.77,-122.2,9.544672,1.0994,3.657614574
45.77,-122.2,9.544672,1.6491,3.657614574
45.77,-122.2,9.544672,1.6252,3.657614574
45.77,-122.2,9.544672,1.0277,3.657614574
45.77,-122.2,9.544672,1.9359,3.657614574
45.77,-122.2,9.544672,1.5296,3.657614574
45.78,-122.2,9.544672,1.0038,3.657614574
46.53,-122.82,9.6252508,0.8843,3.642272344
46.54,-122.82,9.6252508,0.6931,3.642272344
46.54,-122.82,9.6252508,0.7409,3.642272344
46.53,-122.83,9.6252508,0.8604,3.642272344
46.53,-122.83,9.6252508,0.9321,3.642272344
46.54,-122.62,9.6252508,0.478,3.642272344
45.76,-121.54,9.544672,0.6453,3.657614574
45.76,-121.54,9.544672,0.8126,3.657614574
46.63,-120.41,9.7773581,1.2428,3.613829699
45.71,-121.89,9.5560369,1.1711,3.655438945
47.12,-120.68,9.7773581,0.956,3.613829699
45.91,-121.05,9.5405912,1.1711,3.658396727
45.67,-122.38,9.5560369,0.8604,3.655438945
45.77,-121.12,9.544672,1.0277,3.657614574
46.62,-120.41,9.7773581,0.9082,3.613829699
47.24,-120.01,9.7773581,0.9799,3.613829699
47.24,-120.01,9.7773581,1.2189,3.613829699
45.82,-122.46,9.544672,1.434,3.657614574
46.83,-120.21,9.7773581,1.4579,3.613829699
46.83,-120.21,9.7773581,1.2189,3.613829699
39.51,-119.75,16.215477,2.12949,2.806167427
43.33,-119.57,9.4671307,6.59879,3.672563021
43.31,-119.54,9.4671307,2.39956,3.672563021
43.35,-119.67,9.4671307,8.09971,3.672563021
43.49,-119.54,9.5357075,3.20021,3.659333428
43.15,-119.72,9.2272873,2.1988,3.719986998
43.11,-119.73,8.97577,2.7007,3.771747279
40.42,-119.41,16.524179,14.87536,2.779831668
40.42,-119.4,16.524179,6.08972,2.779831668
40.37,-119.4,16.524179,8.76652,2.779831668
40.36,-119.4,16.524179,7.44485,2.779831668
40.36,-119.41,16.524179,9.60541,2.779831668
40.35,-119.36,16.524179,11.06092,2.779831668
40.35,-119.4,16.524179,4.31395,2.779831668
40.4,-119.4,16.524179,139.3848,2.779831668
40.4,-119.4,16.524179,45.45302,2.779831668
40.4,-119.41,16.524179,37.6425,2.779831668
40.4,-119.4,16.524179,6.26419,2.779831668
40.41,-119.4,16.524179,128.45772,2.779831668
39.86,-119.01,16.215477,3.04486,2.806167427
44.79,-122.57,9.8749847,1.361344,3.59592171
44.4,-122.51,9.8749847,1.194044,3.59592171
44.75,-122.39,9.8749847,0.977271,3.59592171
44.4,-122.49,9.8749847,1.050644,3.59592171
44.12,-122.41,9.8749847,1.241844,3.59592171
44.75,-122.62,9.8749847,1.195478,3.59592171
44.59,-122.37,9.8749847,1.146244,3.59592171
44.12,-122.45,9.8749847,1.050644,3.59592171
44.11,-122.43,9.8749847,1.289644,3.59592171
39.91,-119.22,16.215477,9.09156,2.806167427
39.95,-119.2,16.215477,1.39098,2.806167427
39.95,-119,16.215477,1.95741,2.806167427
39.95,-119.02,16.215477,2.93731,2.806167427
39.96,-119.1,16.215477,4.56729,2.806167427
39.96,-119.07,16.215477,6.08972,2.806167427
39.96,-119.06,16.215477,2.78435,2.806167427
39.96,-119.04,16.215477,5.21976,2.806167427
39.96,-119.25,16.215477,7.82964,2.806167427
39.97,-119.01,16.215477,4.69874,2.806167427
39.97,-119.05,16.215477,7.61215,2.806167427
39.98,-119.02,16.215477,6.26419,2.806167427
39.98,-119.02,16.215477,6.26419,2.806167427
39.98,-119.11,16.215477,2.93731,2.806167427
39.99,-119.03,16.215477,7.04572,2.806167427
39.99,-119.05,16.215477,7.61215,2.806167427
39.99,-119.29,16.215477,1.73992,2.806167427
39.99,-119.03,16.215477,7.04572,2.806167427
39.99,-119.02,16.215477,7.04572,2.806167427
39.99,-119.01,16.215477,6.26419,2.806167427
40,-119.17,16.215477,3.26235,2.806167427
40,-119.05,16.215477,7.61215,2.806167427
44.31,-122.12,9.8749847,2.60032,3.59592171
46.74,-121.51,9.7773581,2.83932,3.613829699
46.71,-121.48,9.7773581,1.01097,3.613829699
46.71,-121.55,9.7773581,1.08028,3.613829699
44.16,-122.25,9.8749847,1.59891,3.59592171
46.68,-121.45,9.7773581,3.74991,3.613829699
46.66,-121.51,9.7773581,1.59891,3.613829699
46.67,-121.57,9.7773581,0.98946,3.613829699
38.76,-119.15,16.215477,8.40324,2.806167427
40.41,-119.4,16.524179,8.52513,2.779831668
40.39,-119.4,16.524179,69.7402,2.779831668
45.45,-121.16,9.5407829,1.0038,3.658359973
40.39,-119.4,16.524179,33.40264,2.779831668
40.4,-119.4,16.524179,130.16896,2.779831668
40.41,-119.41,16.524179,201.24756,2.779831668
40.41,-119.4,16.524179,87.72256,2.779831668
40.41,-119.39,16.524179,37.37243,2.779831668
40.46,-119.42,16.524179,3.1309,2.779831668
40.45,-119.42,16.524179,3.04486,2.779831668
43.55,-119.95,9.5357075,4.87082,3.659333428
43.55,-119.95,9.5357075,4.0869,3.659333428
43.74,-121.29,9.5827484,2.87756,3.6503407
43.74,-121.29,9.5827484,4.98554,3.6503407
38.94,-122.97,17.939177,2.1988,2.667946927
38.78,-122.7,17.580811,11.9978,2.695001374
38.78,-122.7,17.580811,15.7262,2.695001374
38.79,-122.7,17.580811,9.6078,2.695001374
38.79,-122.7,17.580811,8.7713,2.695001374
38.78,-122.69,17.580811,8.8908,2.695001374
38.78,-122.69,17.580811,8.77369,2.695001374
38.86,-122.89,17.834578,3.7045,2.675759184
38.87,-122.87,17.834578,2.0076,2.675759184
38.89,-122.92,17.834578,3.7284,2.675759184
38.88,-122.95,17.834578,3.7284,2.675759184
38.87,-122.9,17.834578,3.6089,2.675759184
38.87,-122.9,17.834578,3.4655,2.675759184
38.85,-122.92,17.834578,3.8957,2.675759184
38.85,-122.92,17.834578,4.12275,2.675759184
38.86,-122.9,17.834578,5.5926,2.675759184
38.87,-122.92,17.834578,3.1787,2.675759184
38.92,-122.95,17.834578,2.7963,2.675759184
38.9,-122.91,17.834578,2.1988,2.675759184
38.92,-122.8,17.834578,1.0038,2.675759184
38.9,-122.8,17.834578,2.2944,2.675759184
38.8,-122.68,17.580811,2.7007,2.695001374
40.44,-119.41,16.524179,3.56588,2.779831668
40.44,-119.41,16.524179,6.2618,2.779831668
40.44,-119.41,16.524179,3.65192,2.779831668
40.44,-119.41,16.524179,3.65192,2.779831668
40.44,-119.42,16.524179,3.04486,2.779831668
40.36,-119.39,16.524179,5.0429,2.779831668
40.43,-119.41,16.524179,3.04486,2.779831668
40.43,-119.4,16.524179,5.47788,2.779831668
40.44,-119.39,16.524179,2.78196,2.779831668
40.45,-119.4,16.524179,2.4378,2.779831668
40.44,-119.4,16.524179,4.93057,2.779831668
40.45,-119.4,16.524179,3.60173,2.779831668
40.46,-119.41,16.524179,5.3058,2.779831668
40.34,-119.39,16.524179,4.26376,2.779831668
39.72,-119.02,16.215477,1.82596,2.806167427
40.34,-119.43,16.524179,4.52188,2.779831668
40.38,-119.4,16.524179,40.01816,2.779831668
40.41,-119.43,16.524179,1.80923,2.779831668
40.42,-119.43,16.524179,2.34698,2.779831668
40.42,-119.41,16.524179,6.17576,2.779831668
40.44,-119.43,16.524179,2.39,2.779831668
40.35,-119.42,16.524179,4.87082,2.779831668
40.39,-119.41,16.524179,43.498,2.779831668
40.36,-119.42,16.524179,10.8745,2.779831668
40.36,-119.43,16.524179,3.9913,2.779831668
40.38,-119.44,16.524179,36.53832,2.779831668
40.39,-119.44,16.524179,24.35888,2.779831668
40.39,-119.44,16.524179,43.498,2.779831668
40.34,-119.42,16.524179,3.47984,2.779831668
40.34,-119.4,16.524179,5.39184,2.779831668
40.37,-119.39,16.524179,4.78478,2.779831668
39.54,-119.74,16.215477,2.76045,2.806167427
40.36,-119.39,16.524179,4.52188,2.779831668
40.33,-119.41,16.524179,5.18391,2.779831668
40.39,-119.4,16.524179,11.74446,2.779831668
40.38,-119.39,16.524179,3.42487,2.779831668
40.38,-119.39,16.524179,10.66896,2.779831668
40.38,-119.39,16.524179,4.89472,2.779831668
40.38,-119.4,16.524179,15.10958,2.779831668
40.38,-119.39,16.524179,5.48027,2.779831668
40.37,-119.38,16.524179,3.20977,2.779831668
40.39,-119.39,16.524179,4.22791,2.779831668
40.4,-119.39,16.524179,3.81205,2.779831668
40.38,-119.4,16.524179,44.69778,2.779831668
40.41,-119.39,16.524179,8.26462,2.779831668
40.41,-119.39,16.524179,2.35893,2.779831668
40.38,-119.39,16.524179,3.60173,2.779831668
40.38,-119.39,16.524179,5.63562,2.779831668
45.66,-121.33,9.5560369,1.2906,3.655438945
43.75,-121.27,9.5827484,6.27136,3.6503407
45.03,-121.97,9.831625,6.8593,3.603842403
43.74,-121.29,9.5827484,3.27908,3.6503407
43.74,-121.29,9.5827484,4.58402,3.6503407
43.74,-121.29,9.5827484,5.69776,3.6503407
40.37,-119.4,16.524179,6.63464,2.779831668
41.74,-121.31,8.7112598,1.8881,3.828582064
41.72,-121.3,17.755274,0.32743,2.681728171
41.72,-121.3,17.755274,13.0016,2.681728171
38.78,-122.72,17.580811,18.2835,2.695001374
38.78,-122.7,17.580811,10.46581,2.695001374
38.77,-122.73,17.580811,3.3221,2.695001374
38.77,-122.72,17.580811,36.0173,2.695001374
38.78,-122.69,17.580811,10.00454,2.695001374
42.23,-121.76,8.7200031,84.28096,3.826662177
38.76,-122.67,17.580811,5.5448,2.695001374
38.76,-122.67,17.580811,6.3813,2.695001374
38.76,-122.68,17.580811,10.4682,2.695001374
38.77,-122.69,17.580811,7.6241,2.695001374
38.77,-122.66,17.580811,4.9473,2.695001374
43.8,-122.42,9.5827484,1.0277,3.6503407
38.77,-122.85,17.725136,5.2341,2.68400707
38.82,-122.87,17.725136,6.453,2.68400707
38.8,-122.89,17.725136,5.9272,2.68400707
38.8,-122.87,17.725136,3.1548,2.68400707
38.79,-122.84,17.725136,4.2303,2.68400707
38.78,-122.86,17.725136,5.5448,2.68400707
38.78,-122.8,17.725136,3.69733,2.68400707
38.78,-122.79,17.725136,8.5323,2.68400707
38.77,-122.79,17.725136,4.7322,2.68400707
38.77,-122.77,17.725136,5.06202,2.68400707
38.82,-122.89,17.834578,4.6127,2.675759184
42.23,-121.76,8.7200031,12.906,3.826662177
40.68,-119.36,16.676729,5.3058,2.767088234
39.79,-119.02,16.215477,143.96404,2.806167427
40.88,-119.34,16.815744,7.7914,2.7556268
40.87,-119.33,16.815744,11.9978,2.7556268
40.7,-119.35,16.676729,0.6931,2.767088234
39.76,-119.01,16.215477,28.89749,2.806167427
39.8,-119.01,16.215477,136.07704,2.806167427
39.81,-119,16.215477,181.87422,2.806167427
40.65,-119.39,16.676729,13.5035,2.767088234
39.78,-119.02,16.215477,66.04048,2.806167427
39.78,-119.01,16.215477,184.76612,2.806167427
40.65,-119.35,16.676729,1.4101,2.767088234
40.65,-119.37,16.676729,7.6002,2.767088234
40.66,-119.38,16.676729,5.2102,2.767088234
39.81,-119.02,16.215477,13.5752,2.806167427
40.65,-119.39,16.676729,9.9902,2.767088234
40.64,-119.41,16.676729,1.8881,2.767088234
39.78,-119.02,16.215477,14.64831,2.806167427
40.78,-119.34,16.815744,11.9978,2.7556268
38.78,-122.67,17.580811,7.2895,2.695001374
38.78,-122.66,17.580811,4.6844,2.695001374
38.77,-122.64,17.580811,7.6958,2.695001374
45.02,-122.01,9.831625,2.8441,3.603842403
45.02,-122.01,9.831625,2.8441,3.603842403
38.74,-122.69,17.580811,5.53524,2.695001374
38.74,-122.69,17.580811,9.23496,2.695001374
38.68,-122.55,17.50819,5.09548,2.700584794
38.68,-122.55,17.50819,2.89907,2.700584794
38.69,-122.61,17.50819,2.2466,2.700584794
38.69,-122.52,17.50819,4.302,2.700584794
38.69,-122.54,17.50819,4.9951,2.700584794
38.67,-122.58,17.50819,3.107,2.700584794
38.67,-122.56,17.50819,3.107,2.700584794
38.68,-122.55,17.50819,4.5888,2.700584794
38.68,-122.53,17.50819,4.2064,2.700584794
38.68,-122.53,17.50819,3.6089,2.700584794
38.69,-122.51,17.50819,3.3938,2.700584794
38.69,-122.51,17.50819,4.2064,2.700584794
38.68,-122.47,17.50819,3.8001,2.700584794
38.68,-122.5,17.50819,2.7007,2.700584794
38.67,-122.55,17.50819,3.4894,2.700584794
38.67,-122.5,17.50819,9.9902,2.700584794
38.67,-122.52,17.50819,7.6958,2.700584794
38.67,-122.54,17.50819,2.7963,2.700584794
38.66,-122.54,17.50819,3.3938,2.700584794
38.66,-122.55,17.50819,2.6051,2.700584794
38.65,-122.53,17.50819,2.7963,2.700584794
38.65,-122.52,17.50819,2.6051,2.700584794
38.65,-122.5,17.50819,3.2982,2.700584794
38.66,-122.49,17.50819,4.1108,2.700584794
38.66,-122.51,17.50819,6.8115,2.700584794
38.67,-122.47,17.50819,4.4932,2.700584794
38.64,-122.47,17.50819,3.6089,2.700584794
38.6,-122.47,17.370102,2.5095,2.711298034
38.56,-122.52,17.370102,37.4035,2.711298034
38.55,-122.5,17.370102,4.3976,2.711298034
38.65,-122.51,17.50819,3.4894,2.700584794
38.66,-122.56,17.50819,2.39,2.700584794
38.66,-122.57,17.50819,3.46072,2.700584794
38.66,-122.58,17.50819,2.0076,2.700584794
38.67,-122.6,17.50819,3.3938,2.700584794
38.74,-122.56,17.580811,2.39,2.695001374
38.67,-122.57,17.50819,3.2982,2.700584794
38.62,-122.59,17.50819,8.0065,2.700584794
46.85,-122.26,9.7773581,0.4302,3.613829699
46.31,-119.76,9.5389538,1.2906,3.658710703
38.9,-122.86,17.834578,5.8555,2.675759184
38.86,-122.85,17.834578,6.931,2.675759184
38.86,-122.86,17.834578,1.7686,2.675759184
38.86,-122.88,17.834578,6.453,2.675759184
38.85,-122.9,17.834578,5.3775,2.675759184
38.85,-122.9,17.834578,5.9989,2.675759184
38.84,-122.88,17.834578,4.6366,2.675759184
38.85,-122.87,17.834578,3.4655,2.675759184
38.84,-122.86,17.834578,12.1651,2.675759184
38.87,-122.9,17.834578,4.3976,2.675759184
38.85,-122.84,17.725136,9.321,2.68400707
38.84,-122.83,17.725136,7.5285,2.68400707
38.9,-122.86,17.834578,5.8555,2.675759184
38.83,-122.84,17.725136,7.17,2.68400707
38.83,-122.85,17.725136,9.3688,2.68400707
38.83,-122.88,17.834578,9.23496,2.675759184
38.82,-122.86,17.725136,9.8468,2.68400707
38.84,-122.88,17.834578,6.2379,2.675759184
38.85,-122.81,17.725136,6.6203,2.68400707
38.86,-122.9,17.834578,6.2379,2.675759184
38.87,-122.86,17.834578,4.78,2.675759184
38.88,-122.85,17.834578,4.6844,2.675759184
38.87,-122.89,17.834578,4.6127,2.675759184
38.87,-122.88,17.834578,5.1624,2.675759184
38.87,-122.86,17.834578,3.2982,2.675759184
38.86,-122.83,17.725136,2.7724,2.68400707
41.84,-121.33,8.7181835,2.2944,3.827061494
42.21,-122.71,8.7200031,2.1988,3.826662177
42.21,-122.71,8.7200031,2.2227,3.826662177
45.25,-121.12,9.5008411,2.1749,3.666041831
38.75,-122.68,17.580811,9.2254,2.695001374
39,-122.65,17.725136,8.9625,2.68400707
45.86,-120.67,9.5405912,1.1711,3.658396727
46.78,-122.26,9.7773581,0.5975,3.613829699
40.6,-119.45,16.676729,0.3824,2.767088234
40.6,-119.45,16.676729,0.5019,2.767088234
39.79,-119.01,16.215477,7.57152,2.806167427
40.64,-119.41,16.676729,1.4101,2.767088234
39.79,-119.02,16.215477,100.53296,2.806167427
40.66,-119.35,16.676729,0.8604,2.767088234
39.79,-119.02,16.215477,37.71659,2.806167427
39.79,-119.02,16.215477,78.18646,2.806167427
39.79,-119.01,16.215477,26.86838,2.806167427
39.79,-119.01,16.215477,65.51468,2.806167427
40.37,-119.4,16.524179,46.07442,2.779831668
39.79,-119.01,16.215477,5.67864,2.806167427
46.89,-120.39,9.7773581,1.0994,3.613829699
46.61,-119.12,9.7773581,1.8403,3.613829699
43.16,-124.22,9.2272873,1.0038,3.719986998
43.15,-124.22,8.97577,1.0038,3.771747279
46.36,-119.27,9.543684,1.5296,3.657803894
46.43,-119.28,9.543684,1.434,3.657803894
46.44,-119.4,9.543684,1.5774,3.657803894
42.15,-121.68,8.7200031,1.4101,3.826662177
44.78,-121.98,9.8749847,21.0081,3.59592171
47.07,-122.22,9.7773581,0.5497,3.613829699
43.47,-119.86,9.5357075,2.81064,3.659333428
43.52,-119.72,9.5357075,2.5095,3.659333428
43.22,-119.25,9.2272873,2.1032,3.719986998
43.44,-119.02,9.5350513,1.0038,3.659459343
43.19,-119.89,9.2272873,2.0076,3.719986998
43.71,-119.93,9.5827484,1.5057,3.6503407
43.66,-119.94,9.5827484,1.5057,3.6503407
43.62,-120.47,9.5827484,1.9837,3.6503407
42.06,-121.62,8.7200031,1.0038,3.826662177
38.8,-122.71,17.725136,3.4894,2.68400707
44.45,-122.8,9.8749847,0.7409,3.59592171
40.91,-119.09,16.676729,1.5057,2.767088234
45.18,-121.07,9.5008411,2.3183,3.666041831
48.68,-126.87,5.5437579,1.45312,4.79928251
48.69,-126.87,5.5437579,1.52243,4.79928251
48.69,-126.87,5.5437579,1.42444,4.79928251
48.69,-126.87,5.5437579,1.28821,4.79928251
48.69,-126.88,5.5437579,1.64671,4.79928251
48.69,-126.86,5.5437579,1.27387,4.79928251
48.69,-126.87,5.5437579,1.37664,4.79928251
48.69,-126.88,5.5437579,1.46985,4.79928251
44.14,-122.02,9.8749847,3.0114,3.59592171
44.14,-122.02,9.8749847,3.0114,3.59592171
43.66,-119.08,9.5827484,1.78294,3.6503407
43.66,-119.08,9.5827484,1.7925,3.6503407
43.66,-119.08,9.5827484,1.77577,3.6503407
43.72,-119.09,9.8749847,2.0076,3.59592171
43.72,-119.09,9.8749847,2.00521,3.59592171
44.22,-122.05,9.8749847,1.8642,3.59592171
44.22,-122.05,9.8749847,1.8642,3.59592171
44.2,-122.03,9.8749847,2.7963,3.59592171
44.16,-122.09,9.8749847,2.6051,3.59592171
44.16,-122.09,9.8749847,2.6051,3.59592171
45.84,-119.67,9.544672,2.7007,3.657614574
38.91,-122.77,17.725136,5.8794,2.68400707
38.81,-122.68,17.580811,1.9359,2.695001374
39,-122.67,17.725136,6.1184,2.68400707
45.73,-122.44,9.5560369,1.0994,3.655438945
38.75,-122.65,17.580811,5.8794,2.695001374
41.19,-120.95,18.00329,2.2944,2.663192167
41.21,-119.06,16.815744,3.7523,2.7556268
40.88,-119.1,16.676729,1.673,2.767088234
40.87,-119.17,16.676729,2.0554,2.767088234
41.12,-120.95,18.00329,6.9071,2.663192167
41.09,-121,18.00329,1.5057,2.663192167
41.09,-121,18.00329,2.1032,2.663192167
41.11,-121.09,18.00329,2.1988,2.663192167
41.08,-119.02,16.815744,2.2705,2.7556268
41.11,-121.09,18.00329,1.6013,2.663192167
41.1,-121.19,18.00329,1.0516,2.663192167
41.1,-121.19,18.00329,1.0516,2.663192167
41.1,-121.19,18.00329,2.1032,2.663192167
41.09,-121.16,18.00329,1.4101,2.663192167
41.02,-119.06,16.676729,1.9359,2.767088234
41.17,-121.05,18.00329,1.5057,2.663192167
43.58,-120.01,9.5827484,3.26952,3.6503407
43.52,-120.03,9.5357075,4.07973,3.659333428
43.48,-120.1,9.5357075,2.37566,3.659333428
41.11,-121.11,18.00329,2.1988,2.663192167
40.91,-119.14,16.676729,2.151,2.767088234
45.71,-121.31,9.5560369,1.2428,3.655438945
39.03,-122.66,17.725136,2.7724,2.68400707
39.03,-122.66,17.725136,8.843,2.68400707
40.78,-119.34,16.815744,7.04572,2.7556268
40.87,-119.34,16.815744,23.41005,2.7556268
40.71,-119.33,16.676729,0.60945,2.767088234
40.76,-119.32,16.676729,0.60945,2.767088234
40.78,-119.36,16.815744,20.70457,2.7556268
40.9,-119.36,16.815744,5.17674,2.7556268
40.87,-119.27,16.815744,2.98511,2.7556268
40.81,-119.22,16.676729,1.8881,2.767088234
40.84,-119.24,16.676729,5.29863,2.767088234
40.92,-119.37,16.815744,1.2189,2.7556268
40.93,-119.4,16.951086,1.2189,2.744603924
40.69,-119.3,16.676729,1.2189,2.767088234
40.87,-119.23,16.815744,2.74133,2.7556268
40.73,-119.25,16.676729,0.79109,2.767088234
40.77,-119.25,16.676729,1.34079,2.767088234
40.8,-119.29,16.676729,0.73134,2.767088234
40.78,-119.3,16.676729,0.60945,2.767088234
40.81,-119.34,16.815744,1.27865,2.7556268
44.8,-121.91,9.8749847,4.3259,3.59592171
44.8,-121.91,9.8749847,4.3259,3.59592171
42.02,-123.84,8.7200031,1.0994,3.826662177
44.6,-122.06,9.8749847,2.2944,3.59592171
42.19,-120.34,8.7200031,3.3699,3.826662177
48.67,-126.85,5.752306,1.42205,4.711481098
48.67,-126.85,5.752306,1.45073,4.711481098
48.67,-126.85,5.752306,1.3862,4.711481098
48.67,-126.85,5.752306,1.37664,4.711481098
48.67,-126.85,5.752306,1.37186,4.711481098
48.67,-126.85,5.752306,1.32884,4.711481098
48.67,-126.85,5.752306,1.35035,4.711481098
48.67,-126.85,5.752306,1.3862,4.711481098
48.67,-126.85,5.752306,1.33362,4.711481098
48.67,-126.85,5.752306,1.46985,4.711481098
48.67,-126.85,5.752306,1.37186,4.711481098
48.67,-126.85,5.752306,1.46746,4.711481098
48.67,-126.85,5.752306,0.89625,4.711481098
48.67,-126.85,5.752306,1.44356,4.711481098
42.23,-121.76,8.7200031,27.7718,3.826662177
42.64,-119.09,8.7200031,1.0755,3.826662177
39.16,-119.77,16.215477,2.39,2.806167427
45.36,-121.94,9.5483627,2.39,3.656907622
42.9,-121.99,8.5052891,11.4959,3.874662713
42.9,-121.99,8.5052891,11.4959,3.874662713
45.63,-121.36,9.5370016,1.1711,3.659085148
46.15,-123.88,9.5399418,0.956,3.658521241
46.6,-120.35,9.7773581,1.912,3.613829699
46.52,-120.01,9.6252508,1.2906,3.642272344
40.36,-119.4,16.524179,7.39466,2.779831668
40.38,-119.4,16.524179,36.10334,2.779831668
40.42,-119.44,16.524179,2.00043,2.779831668
40.36,-119.42,16.524179,11.91893,2.779831668
40.38,-119.44,16.524179,3.56588,2.779831668
39.39,-119.71,16.215477,5.20781,2.806167427
38.76,-122.65,17.580811,6.4052,2.695001374
38.74,-122.66,17.580811,6.6203,2.695001374
38.73,-122.65,17.580811,5.7599,2.695001374
38.73,-122.66,17.580811,4.9951,2.695001374
38.73,-122.66,17.580811,5.6404,2.695001374
38.73,-122.65,17.580811,3.8479,2.695001374
38.99,-122.62,17.725136,3.4894,2.68400707
38.98,-122.62,17.725136,3.2504,2.68400707
39.01,-122.6,17.725136,3.6806,2.68400707
38.99,-122.65,17.725136,3.4894,2.68400707
39.03,-122.65,17.725136,4.4454,2.68400707
39.01,-122.64,17.725136,5.7599,2.68400707
38.99,-122.65,17.725136,6.5964,2.68400707
38.99,-122.63,17.725136,14.5073,2.68400707
38.99,-122.64,17.725136,5.1863,2.68400707
43.88,-122.37,9.5827484,2.6768,3.6503407
45.65,-123.17,9.5370016,0.4302,3.659085148
42.66,-119.74,8.7200031,0.68832,3.826662177
45.09,-122.09,9.68153,0.99902,3.631670562
44.8,-121.88,9.8749847,1.32406,3.59592171
44.45,-121.99,9.8749847,1.23324,3.59592171
44.46,-121.98,9.8749847,1.6491,3.59592171
44.41,-122.04,9.8749847,4.9234,3.59592171
39.03,-122.57,17.725136,3.4894,2.68400707
45.09,-122.25,9.68153,2.11993,3.631670562
45.03,-122.16,9.831625,1.67539,3.603842403
44.93,-122.15,9.8163719,0.49951,3.606641218
44.97,-122.14,9.831625,0.81738,3.603842403
45,-122.13,9.831625,1.72558,3.603842403
