lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z
46.32,-126.62,5.9918666,128,193.2767397,208.3478908,-16.66739845,3356.740135,3493.457569
46.32,-126.62,5.9918666,125,193.2767397,208.3478908,-16.66739845,3356.740135,3493.457569
46.32,-126.62,5.9918666,145,193.2767397,208.3478908,-16.66739845,3356.740135,3493.457569
46.32,-126.62,5.9918666,126,193.2767397,208.3478908,-16.66739845,3356.740135,3493.457569
46.32,-126.62,5.9918666,130,193.2767397,208.3478908,-16.66739845,3356.740135,3493.457569
46.17,-125.95,7.3550162,121,174.4491438,188.0521743,-27.16911697,3449.204659,3589.884859
46.17,-125.95,7.3550162,122,174.4491438,188.0521743,-27.16911697,3449.204659,3589.884859
46.17,-125.95,7.3550162,131,174.4491438,188.0521743,-27.16911697,3449.204659,3589.884859
46.18,-125.9,7.4997277,123,172.757898,186.2290503,-31.11706734,3458.497075,3599.575521
46.18,-125.9,7.4997277,110,172.757898,186.2290503,-31.11706734,3458.497075,3599.575521
46.08,-125.6,8.179697,56,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,81,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,79,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,83,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,82,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,79,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,85,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,74,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,77,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,71,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,74,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,84,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,79,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,78,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,79,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,80,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.08,-125.6,8.179697,79,165.4215366,178.320621,-26.44523621,3501.005935,3643.90619
46.87,-128.7,1.0900005,214,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,118,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,284,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,243,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,252,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,267,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
46.87,-128.7,1.0900005,156,453.1555573,488.4912934,-12.24872017,2865.410812,2981.071275
47.15,-129.73,1.6300219,149,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,213,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,99,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,65,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,78,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,189,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,178,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,131,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,88,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,181,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,180,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,125,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,139,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,79,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
47.15,-129.73,1.6300219,113,370.5646089,399.460146,-8.214505196,2946.853089,3066.003935
46.82,-128.5,1.7001911,213,362.8371857,391.1301611,-2.88475275,2956.369817,3075.928523
46.82,-128.5,1.7001911,199,362.8371857,391.1301611,-2.88475275,2956.369817,3075.928523
46.82,-128.5,1.7001911,224,362.8371857,391.1301611,-2.88475275,2956.369817,3075.928523
46.82,-128.5,1.7001911,173,362.8371857,391.1301611,-2.88475275,2956.369817,3075.928523
46.82,-128.5,1.7001911,170,362.8371857,391.1301611,-2.88475275,2956.369817,3075.928523
46.8,-128.4,1.8929226,95,343.8699542,370.6839207,-2.88475275,2981.542333,3102.179862
46.8,-128.4,1.8929226,112,343.8699542,370.6839207,-2.88475275,2981.542333,3102.179862
46.8,-128.4,1.8929226,88,343.8699542,370.6839207,-2.88475275,2981.542333,3102.179862
46.8,-128.4,1.8929226,90,343.8699542,370.6839207,-2.88475275,2981.542333,3102.179862
46.77,-125.92,7.4773855,125,173.0158032,186.5070661,-32.29166031,3457.068296,3598.085509
46.77,-125.92,7.4773855,125,173.0158032,186.5070661,-32.29166031,3457.068296,3598.085509
46.76,-126.04,7.2581306,119,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-126.04,7.2581306,119,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-126.05,7.0691643,115,177.9412435,191.8165777,-37.34703827,3430.576502,3570.458352
46.76,-126.05,7.0691643,115,177.9412435,191.8165777,-37.34703827,3430.576502,3570.458352
46.77,-125.94,7.4773855,125,173.0158032,186.5070661,-32.29166031,3457.068296,3598.085509
46.77,-125.94,7.4773855,125,173.0158032,186.5070661,-32.29166031,3457.068296,3598.085509
46.77,-125.95,7.2581306,122,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.77,-125.95,7.2581306,122,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.96,7.2581306,115,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.96,7.2581306,115,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,116,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,116,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,115,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,115,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,111,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-125.98,7.2581306,111,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-126.04,7.2581306,122,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.76,-126.04,7.2581306,122,175.6096065,189.3031265,-37.34703827,3442.932128,3583.343505
46.74,-126.23,6.8100848,327,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.23,6.8100848,327,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.22,6.8100848,189,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.22,6.8100848,189,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.2,6.8100848,112,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.2,6.8100848,112,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.19,6.8100848,132,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.19,6.8100848,132,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.18,6.8100848,122,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.18,6.8100848,122,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.75,-126.16,6.8100848,134,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.75,-126.16,6.8100848,134,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.74,-126.18,6.8100848,125,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.18,6.8100848,125,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.2,6.8100848,141,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.2,6.8100848,141,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.21,6.8100848,159,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.21,6.8100848,159,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.21,6.8100848,166,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.21,6.8100848,166,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.22,6.8100848,265,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.22,6.8100848,265,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.24,6.8100848,443,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.24,6.8100848,443,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.24,6.8100848,457,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.24,6.8100848,457,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.25,6.8100848,418,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
46.74,-126.25,6.8100848,418,181.294404,195.4312079,-26.99987602,3413.364871,3552.50908
45.43,-125.73,8.0344667,622,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.43,-125.73,8.0344667,622,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.43,-125.75,7.8805914,961,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.75,7.8805914,961,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.76,7.8805914,815,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.76,7.8805914,815,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.77,7.8805914,335,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.77,7.8805914,335,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.79,7.8805914,316,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.79,7.8805914,316,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.42,-125.8,7.8805914,244,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.42,-125.8,7.8805914,244,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.42,-125.82,7.8805914,161,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.42,-125.82,7.8805914,161,168.531565,181.6731602,-33.81261826,3482.533687,3624.642274
45.43,-125.64,8.1844883,107,165.3731096,178.2684178,-43.49087906,3501.299065,3644.211882
45.43,-125.64,8.1844883,107,165.3731096,178.2684178,-43.49087906,3501.299065,3644.211882
45.43,-125.67,8.0344667,161,166.9099133,179.9250568,-43.49087906,3492.07972,3634.597422
45.43,-125.67,8.0344667,161,166.9099133,179.9250568,-43.49087906,3492.07972,3634.597422
45.43,-125.7,8.0344667,190,166.9099133,179.9250568,-43.49087906,3492.07972,3634.597422
45.43,-125.7,8.0344667,190,166.9099133,179.9250568,-43.49087906,3492.07972,3634.597422
45.43,-125.71,8.0344667,104,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.43,-125.71,8.0344667,104,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.43,-125.72,8.0344667,332,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.43,-125.72,8.0344667,332,166.9099133,179.9250568,-33.81261826,3492.07972,3634.597422
45.36,-125.67,8.0344667,149,166.9099133,179.9250568,-44.40666962,3492.07972,3634.597422
45.36,-125.67,8.0344667,149,166.9099133,179.9250568,-44.40666962,3492.07972,3634.597422
45.48,-125.71,8.0390244,132,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
45.48,-125.71,8.0390244,132,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
45.5,-125.72,8.0390244,119,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
45.5,-125.72,8.0390244,119,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
45.37,-125.68,8.0344667,122,166.9099133,179.9250568,-44.40666962,3492.07972,3634.597422
45.37,-125.68,8.0344667,122,166.9099133,179.9250568,-44.40666962,3492.07972,3634.597422
45.45,-125.7,8.0390244,206,166.862592,179.8740456,-43.49087906,3492.361068,3634.890828
45.45,-125.7,8.0390244,206,166.862592,179.8740456,-43.49087906,3492.361068,3634.890828
45.47,-125.71,8.0390244,165,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
45.47,-125.71,8.0390244,165,166.862592,179.8740456,-33.81261826,3492.361068,3634.890828
46.68,-126.14,7.0371647,119,178.3453544,192.2522,-36.80311203,3428.467919,3568.259401
46.68,-126.14,7.0371647,119,178.3453544,192.2522,-36.80311203,3428.467919,3568.259401
46.68,-126.15,6.8100848,121,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.68,-126.15,6.8100848,121,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.68,-126.16,6.8100848,133,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.68,-126.16,6.8100848,133,181.294404,195.4312079,-36.80311203,3413.364871,3552.50908
46.67,-126.18,6.8100848,124,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
46.67,-126.18,6.8100848,124,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
46.67,-126.19,6.8100848,133,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
46.67,-126.19,6.8100848,133,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
46.67,-126.2,6.8100848,135,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
46.67,-126.2,6.8100848,135,181.294404,195.4312079,-29.47881699,3413.364871,3552.50908
