lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z
48.46,-128.57,0.8665905,333.11,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.55,0.8665905,145.39,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.55,0.8665905,155.03,508.2222764,547.851953,8.065933228,2825.81795,2939.781576
48.46,-128.54,1.1157724,133.66,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968
48.46,-128.53,1.1157724,232.96,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968
48.46,-128.67,0.59159386,169.7,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.51,1.1157724,173.47,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968
48.46,-128.5,1.1157724,334.36,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.49,1.1157724,389.25,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.49,1.1157724,136.59,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.48,1.1157724,144.56,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.48,1.1157724,154.19,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.47,1.1157724,183.94,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.47,-128.47,1.1157724,183.94,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.66,0.59159386,185.2,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.47,-128.46,1.1157724,338.13,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968
48.46,-128.66,0.59159386,376.68,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.65,0.59159386,229.19,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.65,0.59159386,526.26,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.64,0.8665905,511.6,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,209.08,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.46,-128.63,0.8665905,303.36,508.2222764,547.851953,-10.74924183,2825.81795,2939.781576
48.02,-129.2,0.28132188,25,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.02,-129.2,0.28132188,204,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.02,-129.2,0.28132188,202,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.02,-129.2,0.28132188,348,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.02,-129.2,0.28132188,355,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.01,-129.16,0.28132188,335,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.01,-129.16,0.28132188,383,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48.01,-129.16,0.28132188,1675,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,302,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,354,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,314,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,177,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,115,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
48,-129.15,0.28132188,225,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
47.99,-129.26,0.55420947,252,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
47.99,-129.26,0.55420947,797,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
47.99,-129.26,0.55420947,363,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
47.99,-129.26,0.55420947,239,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
48,-129.3,0.55420947,270,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
48,-129.3,0.55420947,442,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
48,-129.3,0.55420947,516,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149
48.05,-129.38,0.81750041,179,523.2589548,564.0611474,-4.333324432,2816.455052,2930.017412
48.05,-129.38,0.81750041,337,523.2589548,564.0611474,-4.333324432,2816.455052,2930.017412
48.01,-129.16,0.28132188,705,891.9877775,961.542358,2.136907578,2685.639248,2793.595215
47.95,-129.1,0.02951305,1789.8,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,42.4,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,53,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,95.3,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,275.4,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,16244.8,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,262.1,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,217.1,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,264.8,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,211.8,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,206.5,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,502,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,95.3,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,57.2,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,-38.1,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,-6.4,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.08,0.02951305,688.4,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,-31.8,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,1563.2,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,-42.4,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,180,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,145.1,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,116.5,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,116.5,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,-63.5,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,195.9,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,95.3,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,995.5,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,243.6,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,6576.7,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,95.3,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,-169.4,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,201.2,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,699,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,243.6,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,148.3,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,5422.4,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,116.5,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,-10.6,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,-182.2,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,10.6,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,-53,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.9,-127.2,4.359262,161,226.597009,244.2663766,-11.43339062,3230.759601,3362.07787
47.9,-127.65,3.1907601,304,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508
47.99,-129.45,0.81750041,89,523.2589548,564.0611474,-10.64793491,2816.455052,2930.017412
47.99,-129.45,0.81750041,89,523.2589548,564.0611474,-10.64793491,2816.455052,2930.017412
47.99,-129.45,0.81750041,89,523.2589548,564.0611474,-10.64793491,2816.455052,2930.017412
47.92,-128.8,0.66285837,75,581.0992123,626.4116178,-10.49689579,2784.956401,2897.168818
47.91,-128.75,0.66285837,129,581.0992123,626.4116178,-10.49689579,2784.956401,2897.168818
47.89,-128.65,0.91232389,434,495.3203091,533.9439284,-8.577288628,2834.304766,2948.632113
47.77,-127.77,3.1612465,298,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.77,-127.77,3.1612465,382,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151
47.76,-127.74,3.3711357,109,257.6751524,277.7679021,-0.975069642,3142.622847,3270.163826
47.86,-128.51,1.414219,464,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431
47.84,-128.38,1.6586365,350,367.3542341,395.9994356,-5.461304665,2950.758218,3070.076428
47.89,-128.58,1.1679138,889,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721
47.79,-128.13,2.4378891,296,303.0077149,326.6353643,-1.540216565,3046.480937,3169.901549
48.43,-128.68,0.79336768,1160,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.43,-128.68,0.79336768,1968,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.46,-128.71,0.59159386,4268,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.44,-128.6,1.033847,418,465.2994327,501.5821124,8.065933228,2855.873935,2971.125675
48.44,-128.7,0.79336768,748,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,2061,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,746,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.44,-128.7,0.79336768,879,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842
48.46,-128.7,0.59159386,1866,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,13161,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.46,-128.7,0.59159386,4104,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257
48.17,-126.7,5.5965943,120,199.9856095,215.5798985,-42.68918228,3327.999276,3463.48496
48.7,-126.9,5.5437579,75,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294
48.66,-126.9,5.5437579,26,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294
47.95,-129.1,0.02951305,26,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.08,0.02951305,438,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,1986,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,198,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,17,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,66,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,6102,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,646,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,28,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,235,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,2431,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,174,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,13216,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,11398,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,39,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,101,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,167,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,155,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.96,-129.1,0.02951305,1471,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,131,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,77,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,39,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.09,0.02951305,33,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.09,0.02951305,198,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,1703,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.96,-129.09,0.02951305,10061,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.1,0.02951305,72,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,137,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,12967,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,3894,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.09,0.02951305,66,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.09,0.02951305,22,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.09,0.02951305,904,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,2083,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,217,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,14417,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,55,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,6,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.1,0.02951305,28,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,89,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,490,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,5629,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,149,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,66,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,7765,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.95,-129.1,0.02951305,242,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,-6,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,4841,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.09,0.02951305,137,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.1,0.02951305,4797,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,6,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.09,0.02951305,10882,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,137,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,17,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,161,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,425,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,745,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,2718,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,125,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,61,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,61,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,432,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,542,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,2000,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,33,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.09,0.02951305,393,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.09,0.02951305,2543,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.1,0.02951305,66,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,167,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,101,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,1944,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,745,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,712,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.09,0.02951305,39,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.96,-129.09,0.02951305,33,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.1,0.02951305,304,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,666,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,1745,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,4173,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,33,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.95,-129.09,0.02951305,17,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,904,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.95,-129.1,0.02951305,77,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.96,-129.1,0.02951305,2922,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,12726,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.95,-129.1,0.02951305,438,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,167,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.09,0.02951305,22,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.1,0.02951305,1334,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.1,0.02951305,180,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674
47.95,-129.09,0.02951305,1498,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,4223,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,61,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
47.95,-129.09,0.02951305,438,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674
47.96,-129.1,0.02951305,101,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.1,0.02951305,50,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674
47.96,-129.09,0.02951305,125,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674
