lat,lon,q,age
48.56,-128.7,359.0,0.44956386
48.56,-128.7,474.0,0.44956386
48.55,-128.71,587.0,0.59159386
48.55,-128.71,494.0,0.59159386
48.55,-128.72,413.0,0.59159386
48.54,-128.72,335.0,0.59159386
48.53,-128.72,302.0,0.59159386
48.52,-128.73,278.0,0.59159386
48.52,-128.73,305.0,0.59159386
48.51,-128.74,306.0,0.59159386
48.51,-128.74,217.0,0.59159386
48.52,-128.82,165.0,0.34311613
48.52,-128.8,159.0,0.34311613
48.53,-128.79,161.0,0.34311613
48.52,-128.78,150.0,0.34311613
48.52,-128.77,169.0,0.34311613
48.51,-128.77,133.0,0.34311613
48.5,-128.77,230.0,0.34311613
48.49,-128.76,263.0,0.34311613
48.49,-128.76,268.0,0.34311613
48.48,-128.76,272.0,0.34311613
48.47,-128.75,309.0,0.34311613
48.47,-128.75,348.0,0.34311613
48.46,-128.74,424.0,0.59159386
48.45,-128.74,412.0,0.59159386
48.45,-128.74,1005.0,0.59159386
48.51,-128.78,151.0,0.34311613
48.51,-128.78,189.0,0.34311613
48.51,-128.77,120.0,0.34311613
48.51,-128.77,203.0,0.34311613
48.5,-128.76,299.0,0.34311613
48.5,-128.76,320.0,0.34311613
48.5,-128.75,246.0,0.34311613
48.49,-128.74,206.0,0.59159386
48.49,-128.73,341.0,0.59159386
48.49,-128.73,395.0,0.59159386
48.49,-128.72,390.0,0.59159386
48.48,-128.72,570.0,0.59159386
48.48,-128.71,744.0,0.59159386
48.45,-128.72,774.0,0.59159386
48.45,-128.72,1073.0,0.59159386
48.46,-128.71,2894.0,0.59159386
48.46,-128.71,1528.0,0.59159386
48.45,-128.7,1313.0,0.59159386
48.45,-128.7,729.0,0.59159386
48.44,-128.69,581.0,0.79336768
48.44,-128.69,605.0,0.79336768
48.44,-128.69,707.0,0.79336768
48.44,-128.68,1507.0,0.79336768
48.43,-128.68,3200.0,0.79336768
48.43,-128.68,2129.0,0.79336768
48.43,-128.67,883.0,0.79336768
48.43,-128.67,684.0,0.79336768
48.43,-128.67,556.0,0.79336768
48.43,-128.66,466.0,0.79336768
48.4,-128.73,841.0,0.79336768
48.4,-128.73,677.0,0.79336768
48.4,-128.72,995.0,0.79336768
48.4,-128.72,772.0,0.79336768
48.4,-128.72,659.0,0.79336768
48.4,-128.71,654.0,0.79336768
48.4,-128.7,683.0,0.79336768
48.4,-128.7,687.0,0.79336768
48.4,-128.69,616.0,0.79336768
48.4,-128.69,631.0,0.79336768
48.39,-128.68,788.0,0.79336768
48.39,-128.68,690.0,0.79336768
48.39,-128.67,589.0,0.79336768
48.39,-128.66,648.0,0.79336768
48.39,-128.66,686.0,0.79336768
48.39,-128.65,548.0,0.79336768
48.39,-128.64,699.0,1.033847
48.39,-128.64,787.0,1.033847
48.39,-128.63,902.0,1.033847
48.39,-128.63,534.0,1.033847
48.38,-128.62,465.0,1.033847
48.38,-128.61,355.0,1.033847
48.38,-128.61,304.0,1.033847
48.4,-128.84,1319.0,0.53057241
48.4,-128.83,1429.0,0.53057241
48.39,-128.83,1497.0,0.53057241
48.39,-128.82,952.0,0.53057241
48.39,-128.82,865.0,0.53057241
48.39,-128.81,763.0,0.53057241
48.39,-128.79,602.0,0.53057241
48.38,-128.79,598.0,0.53057241
48.39,-128.78,586.0,0.53057241
48.39,-128.77,539.0,0.53057241
48.39,-128.77,510.0,0.53057241
48.39,-128.76,487.0,0.53057241
48.39,-128.75,530.0,0.53057241
48.39,-128.73,914.0,0.79336768
48.39,-128.72,758.0,0.79336768
48.39,-128.72,666.0,0.79336768
48.39,-128.71,620.0,0.79336768
48.39,-128.71,553.0,0.79336768
48.44,-128.76,573.0,0.53057241
48.44,-128.76,559.0,0.53057241
48.44,-128.75,594.0,0.53057241
48.44,-128.75,641.0,0.53057241
48.44,-128.74,567.0,0.79336768
48.44,-128.73,661.0,0.79336768
48.44,-128.72,704.0,0.79336768
48.44,-128.72,812.0,0.79336768
48.44,-128.7,857.0,0.79336768
48.44,-128.7,653.0,0.79336768
48.44,-128.69,594.0,0.79336768
48.44,-128.69,637.0,0.79336768
48.44,-128.68,1665.0,0.79336768
48.44,-128.68,2298.0,0.79336768
48.44,-128.67,727.0,0.79336768
48.44,-128.66,419.0,0.79336768
48.44,-128.65,218.0,0.79336768
48.44,-128.63,290.0,1.033847
48.29,-128.69,532.0,0.80387408
48.3,-128.7,1101.0,0.80387408
48.31,-128.7,387.0,0.80387408
48.32,-128.71,278.0,0.80387408
48.32,-128.71,325.0,0.80387408
48.33,-128.72,322.0,0.80387408
48.34,-128.72,395.0,0.80387408
48.34,-128.73,422.0,0.80387408
48.35,-128.73,502.0,0.79336768
48.36,-128.74,550.0,0.79336768
48.37,-128.74,788.0,0.79336768
48.37,-128.74,935.0,0.79336768
48.38,-128.75,673.0,0.53057241
48.39,-128.75,586.0,0.53057241
48.4,-128.76,587.0,0.53057241
48.29,-128.78,313.0,0.54432315
48.29,-128.78,290.0,0.54432315
48.31,-128.78,292.0,0.54432315
48.33,-128.78,322.0,0.54432315
48.33,-128.78,361.0,0.54432315
48.34,-128.78,353.0,0.54432315
48.34,-128.78,365.0,0.54432315
48.35,-128.78,354.0,0.53057241
48.35,-128.78,335.0,0.53057241
48.36,-128.8,303.0,0.53057241
48.36,-128.81,385.0,0.53057241
48.36,-128.83,469.0,0.53057241
48.36,-128.83,627.0,0.53057241
48.36,-128.83,807.0,0.53057241
48.36,-128.84,1022.0,0.53057241
48.36,-128.85,1289.0,0.53057241
48.37,-128.86,1150.0,0.25480604
48.37,-128.87,1095.0,0.25480604
48.38,-128.88,1158.0,0.25480604
48.38,-128.9,1076.0,0.25480604
48.35,-128.77,367.0,0.53057241
48.36,-128.77,341.0,0.53057241
48.39,-128.77,533.0,0.53057241
48.41,-128.73,858.0,0.79336768
48.42,-128.73,861.0,0.79336768
48.41,-128.74,740.0,0.79336768
48.41,-128.75,624.0,0.53057241
48.42,-128.75,679.0,0.53057241
48.42,-128.77,763.0,0.53057241
48.42,-128.77,698.0,0.53057241
48.42,-128.78,706.0,0.53057241
48.42,-128.78,743.0,0.53057241
48.42,-128.79,788.0,0.53057241
48.42,-128.79,881.0,0.53057241
48.43,-128.8,959.0,0.53057241
48.43,-128.8,1023.0,0.53057241
48.43,-128.81,1153.0,0.53057241
48.43,-128.82,1665.0,0.53057241
48.43,-128.83,1124.0,0.53057241
48.43,-128.84,888.0,0.53057241
48.43,-128.85,1018.0,0.53057241
48.43,-128.85,792.0,0.53057241
48.43,-128.85,912.0,0.53057241
48.43,-128.86,897.0,0.25480604
48.44,-128.76,765.0,0.53057241
48.44,-128.76,690.0,0.53057241
48.44,-128.77,546.0,0.53057241
48.44,-128.78,550.0,0.53057241
48.45,-128.78,502.0,0.34311613
48.45,-128.79,477.0,0.34311613
48.45,-128.79,481.0,0.34311613
48.46,-128.8,426.0,0.34311613
48.46,-128.81,477.0,0.34311613
48.46,-128.82,429.0,0.34311613
48.46,-128.82,540.0,0.34311613
48.46,-128.83,840.0,0.34311613
48.46,-128.84,1246.0,0.34311613
48.46,-128.85,1171.0,0.34311613
48.47,-128.86,1531.0,0.15120271
48.47,-128.57,416.0,0.8665905
48.47,-128.58,421.0,0.8665905
48.47,-128.58,481.0,0.8665905
48.47,-128.59,461.0,0.8665905
48.47,-128.59,444.0,0.8665905
48.47,-128.6,518.0,0.8665905
48.47,-128.6,221.0,0.8665905
48.48,-128.61,619.0,0.8665905
48.48,-128.62,358.0,0.8665905
48.48,-128.62,368.0,0.8665905
48.48,-128.63,363.0,0.8665905
48.48,-128.63,639.0,0.8665905
48.48,-128.63,526.0,0.8665905
48.48,-128.64,549.0,0.8665905
48.48,-128.65,411.0,0.59159386
48.45,-128.61,924.0,0.8665905
48.46,-128.61,1090.0,0.8665905
48.46,-128.62,425.0,0.8665905
48.46,-128.62,355.0,0.8665905
48.45,-128.63,387.0,0.8665905
48.45,-128.63,325.0,0.8665905
48.45,-128.63,250.0,0.8665905
48.45,-128.63,829.0,0.8665905
48.45,-128.64,631.0,0.8665905
48.45,-128.64,376.0,0.8665905
48.45,-128.65,470.0,0.59159386
48.45,-128.65,440.0,0.59159386
48.45,-128.65,418.0,0.59159386
48.45,-128.65,493.0,0.59159386
48.45,-128.66,396.0,0.59159386
48.43,-128.73,697.0,0.79336768
48.44,-128.73,698.0,0.79336768
48.44,-128.73,699.0,0.79336768
48.45,-128.73,680.0,0.59159386
48.45,-128.72,777.0,0.59159386
48.46,-128.72,1760.0,0.59159386
48.46,-128.71,1233.0,0.59159386
48.47,-128.71,1488.0,0.59159386
48.47,-128.71,1496.0,0.59159386
48.47,-128.7,963.0,0.59159386
48.47,-128.7,937.0,0.59159386
48.48,-128.7,1062.0,0.59159386
48.48,-128.7,1044.0,0.59159386
48.48,-128.69,1088.0,0.59159386
48.49,-128.69,896.0,0.59159386
48.49,-128.69,742.0,0.59159386
48.5,-128.69,637.0,0.59159386
48.5,-128.69,636.0,0.59159386
48.51,-128.69,519.0,0.59159386
48.51,-128.68,418.0,0.59159386
48.45,-128.65,453.0,0.59159386
48.45,-128.66,362.0,0.59159386
48.45,-128.66,399.0,0.59159386
48.45,-128.66,386.0,0.59159386
48.45,-128.67,176.0,0.59159386
48.45,-128.67,153.0,0.59159386
48.45,-128.68,411.0,0.59159386
48.45,-128.68,426.0,0.59159386
48.45,-128.69,466.0,0.59159386
48.45,-128.69,524.0,0.59159386
48.46,-128.7,729.0,0.59159386
48.46,-128.7,994.0,0.59159386
48.46,-128.7,1663.0,0.59159386
48.46,-128.71,2653.0,0.59159386
48.46,-128.71,4439.0,0.59159386
48.46,-128.71,1898.0,0.59159386
48.46,-128.71,1099.0,0.59159386
48.46,-128.72,904.0,0.59159386
48.47,-128.72,832.0,0.59159386
48.47,-128.72,800.0,0.59159386
48.47,-128.71,862.0,0.59159386
48.47,-128.71,923.0,0.59159386
48.47,-128.71,1049.0,0.59159386
48.47,-128.71,1181.0,0.59159386
48.48,-128.7,1052.0,0.59159386
48.48,-128.7,851.0,0.59159386
48.48,-128.7,791.0,0.59159386
48.48,-128.69,609.0,0.59159386
48.48,-128.68,421.0,0.59159386
48.48,-128.67,427.0,0.59159386
48.48,-128.67,390.0,0.59159386
48.47,-128.73,618.0,0.59159386
48.47,-128.73,606.0,0.59159386
48.47,-128.73,679.0,0.59159386
48.47,-128.73,872.0,0.59159386
48.46,-128.72,918.0,0.59159386
48.46,-128.72,1511.0,0.59159386
48.46,-128.71,4559.0,0.59159386
48.46,-128.71,3022.0,0.59159386
48.46,-128.71,1926.0,0.59159386
48.46,-128.71,1742.0,0.59159386
48.46,-128.71,1813.0,0.59159386
48.46,-128.71,2029.0,0.59159386
48.46,-128.71,2031.0,0.59159386
48.46,-128.71,1815.0,0.59159386
48.46,-128.71,1644.0,0.59159386
48.46,-128.71,1498.0,0.59159386
48.47,-128.71,1317.0,0.59159386
48.47,-128.71,1236.0,0.59159386
48.47,-128.71,1076.0,0.59159386
48.48,-128.68,418.0,0.59159386
48.48,-128.67,413.0,0.59159386
48.47,-128.68,406.0,0.59159386
48.47,-128.68,409.0,0.59159386
48.47,-128.68,412.0,0.59159386
48.47,-128.68,418.0,0.59159386
48.46,-128.68,420.0,0.59159386
48.46,-128.68,418.0,0.59159386
48.45,-128.68,433.0,0.59159386
48.45,-128.68,424.0,0.59159386
48.45,-128.68,362.0,0.59159386
48.44,-128.68,187.0,0.79336768
48.44,-128.68,509.0,0.79336768
48.44,-128.68,539.0,0.79336768
48.44,-128.68,584.0,0.79336768
48.44,-128.68,684.0,0.79336768
48.44,-128.68,632.0,0.79336768
48.44,-128.68,965.0,0.79336768
48.44,-128.68,764.0,0.79336768
48.43,-128.68,4907.0,0.79336768
48.43,-128.68,3646.0,0.79336768
48.43,-128.68,1484.0,0.79336768
48.42,-128.68,842.0,0.79336768
48.42,-128.68,600.0,0.79336768
48.41,-128.68,529.0,0.79336768
48.41,-128.68,307.0,0.79336768
48.4,-128.68,484.0,0.79336768
48.4,-128.68,298.0,0.79336768
48.4,-128.68,311.0,0.79336768
48.38,-128.68,1405.0,0.79336768
48.38,-128.68,851.0,0.79336768
48.42,-128.72,901.0,0.79336768
48.42,-128.71,757.0,0.79336768
48.42,-128.71,658.0,0.79336768
48.43,-128.7,641.0,0.79336768
48.43,-128.69,663.0,0.79336768
48.43,-128.69,885.0,0.79336768
48.44,-128.69,1062.0,0.79336768
48.44,-128.68,368.0,0.79336768
48.45,-128.67,393.0,0.59159386
48.46,-128.66,323.0,0.59159386
48.44,-128.67,469.0,0.79336768
48.44,-128.67,460.0,0.79336768
48.45,-128.67,433.0,0.59159386
48.45,-128.66,404.0,0.59159386
48.45,-128.66,391.0,0.59159386
48.44,-128.66,407.0,0.79336768
48.44,-128.66,409.0,0.79336768
48.43,-128.66,432.0,0.79336768
48.43,-128.66,462.0,0.79336768
48.43,-128.66,276.0,0.79336768
48.43,-128.66,505.0,0.79336768
48.42,-128.66,491.0,0.79336768
48.42,-128.67,485.0,0.79336768
48.41,-128.67,454.0,0.79336768
48.41,-128.67,248.0,0.79336768
48.4,-128.67,451.0,0.79336768
48.4,-128.66,321.0,0.79336768
48.4,-128.66,526.0,0.79336768
48.41,-128.65,414.0,0.79336768
48.4,-128.64,433.0,1.033847
48.4,-128.64,486.0,1.033847
48.4,-128.64,583.0,1.033847
48.49,-128.63,1239.0,0.8665905
48.49,-128.63,1207.0,0.8665905
48.49,-128.63,1262.0,0.8665905
48.49,-128.64,507.0,0.8665905
48.48,-128.64,508.0,0.8665905
48.48,-128.64,494.0,0.8665905
48.48,-128.64,478.0,0.8665905
48.48,-128.64,449.0,0.8665905
48.48,-128.64,535.0,0.8665905
48.47,-128.64,493.0,0.8665905
48.47,-128.64,552.0,0.8665905
48.47,-128.64,685.0,0.8665905
48.46,-128.64,962.0,0.8665905
48.46,-128.64,6555.0,0.8665905
48.46,-128.64,1294.0,0.8665905
48.45,-128.64,542.0,0.8665905
48.45,-128.64,503.0,0.8665905
48.45,-128.64,480.0,0.8665905
48.44,-128.64,479.0,1.033847
48.44,-128.64,504.0,1.033847
48.44,-128.64,475.0,1.033847
48.44,-128.65,467.0,0.79336768
48.44,-128.65,480.0,0.79336768
48.43,-128.65,469.0,0.79336768
48.43,-128.65,565.0,0.79336768
48.43,-128.65,644.0,0.79336768
48.42,-128.65,742.0,0.79336768
48.42,-128.65,712.0,0.79336768
48.42,-128.65,661.0,0.79336768
48.42,-128.65,605.0,0.79336768
48.41,-128.65,518.0,0.79336768
48.41,-128.66,566.0,0.79336768
48.41,-128.66,298.0,0.79336768
48.41,-128.66,496.0,0.79336768
48.43,-128.69,810.0,0.79336768
48.43,-128.69,907.0,0.79336768
48.43,-128.69,1134.0,0.79336768
48.43,-128.69,1648.0,0.79336768
48.43,-128.68,3092.0,0.79336768
48.43,-128.68,4714.0,0.79336768
48.43,-128.68,1872.0,0.79336768
48.43,-128.67,1072.0,0.79336768
48.43,-128.66,551.0,0.79336768
48.43,-128.66,502.0,0.79336768
48.42,-128.65,420.0,0.79336768
48.42,-128.65,305.0,0.79336768
48.42,-128.59,401.0,1.033847
48.42,-128.6,407.0,1.033847
48.42,-128.6,429.0,1.033847
48.42,-128.6,460.0,1.033847
48.42,-128.61,463.0,1.033847
48.42,-128.61,416.0,1.033847
48.42,-128.62,432.0,1.033847
48.42,-128.62,589.0,1.033847
48.42,-128.63,458.0,1.033847
48.42,-128.63,506.0,1.033847
48.42,-128.63,461.0,1.033847
48.42,-128.63,451.0,1.033847
48.42,-128.64,450.0,1.033847
48.42,-128.64,411.0,1.033847
48.42,-128.64,354.0,1.033847
48.42,-128.64,365.0,1.033847
48.42,-128.65,276.0,0.79336768
48.42,-128.65,656.0,0.79336768
48.42,-128.65,355.0,0.79336768
48.42,-128.65,558.0,0.79336768
48.42,-128.66,513.0,0.79336768
48.42,-128.66,484.0,0.79336768
48.42,-128.67,471.0,0.79336768
48.42,-128.67,520.0,0.79336768
48.42,-128.67,585.0,0.79336768
48.42,-128.68,309.0,0.79336768
48.42,-128.68,926.0,0.79336768
48.43,-128.68,1285.0,0.79336768
48.43,-128.68,1677.0,0.79336768
48.43,-128.68,1877.0,0.79336768
48.43,-128.68,3484.0,0.79336768
48.43,-128.68,4183.0,0.79336768
48.43,-128.68,979.0,0.79336768
48.44,-128.69,845.0,0.79336768
48.44,-128.69,652.0,0.79336768
48.44,-128.69,588.0,0.79336768
48.44,-128.7,584.0,0.79336768
48.44,-128.7,629.0,0.79336768
48.44,-128.7,699.0,0.79336768
48.44,-128.71,819.0,0.79336768
48.44,-128.71,1037.0,0.79336768
48.44,-128.71,999.0,0.79336768
48.44,-128.72,934.0,0.79336768
48.45,-128.71,882.0,0.59159386
48.45,-128.71,1001.0,0.59159386
48.45,-128.71,1113.0,0.59159386
48.45,-128.71,1716.0,0.59159386
48.46,-128.71,5393.0,0.59159386
48.46,-128.71,1866.0,0.59159386
48.46,-128.71,1292.0,0.59159386
48.47,-128.71,1477.0,0.59159386
48.47,-128.7,1708.0,0.59159386
48.47,-128.7,1293.0,0.59159386
48.48,-128.7,1088.0,0.59159386
48.47,-128.66,160.0,0.59159386
48.47,-128.66,371.0,0.59159386
48.47,-128.66,379.0,0.59159386
48.46,-128.65,443.0,0.59159386
48.46,-128.65,519.0,0.59159386
48.46,-128.65,697.0,0.59159386
48.46,-128.64,1127.0,0.8665905
48.46,-128.64,2489.0,0.8665905
48.46,-128.64,2421.0,0.8665905
48.46,-128.63,402.0,0.8665905
48.46,-128.63,371.0,0.8665905
48.46,-128.62,421.0,0.8665905
48.46,-128.62,472.0,0.8665905
48.46,-128.62,653.0,0.8665905
48.46,-128.61,1444.0,0.8665905
48.46,-128.61,1460.0,0.8665905
48.45,-128.61,541.0,0.8665905
48.45,-128.6,433.0,0.8665905
48.45,-128.6,417.0,0.8665905
48.45,-128.59,460.0,0.8665905
48.45,-128.59,433.0,0.8665905
48.46,-128.63,536.0,0.8665905
48.46,-128.63,617.0,0.8665905
48.46,-128.63,1162.0,0.8665905
48.46,-128.63,817.0,0.8665905
48.46,-128.64,860.0,0.8665905
48.46,-128.64,706.0,0.8665905
48.46,-128.64,806.0,0.8665905
48.46,-128.64,650.0,0.8665905
48.46,-128.65,476.0,0.59159386
48.46,-128.66,347.0,0.59159386
48.46,-128.66,323.0,0.59159386
48.46,-128.66,282.0,0.59159386
48.46,-128.67,295.0,0.59159386
48.46,-128.67,323.0,0.59159386
48.46,-128.68,338.0,0.59159386
48.46,-128.68,373.0,0.59159386
48.46,-128.69,405.0,0.59159386
48.46,-128.7,496.0,0.59159386
48.46,-128.7,1247.0,0.59159386
48.46,-128.71,113.0,0.59159386
48.46,-128.71,2440.0,0.59159386
48.46,-128.71,6280.0,0.59159386
48.46,-128.71,3479.0,0.59159386
48.46,-128.71,39.0,0.59159386
48.46,-128.71,7932.0,0.59159386
48.46,-128.71,2282.0,0.59159386
48.46,-128.72,1228.0,0.59159386
48.46,-128.72,1209.0,0.59159386
48.46,-128.72,1318.0,0.59159386
48.46,-128.72,1033.0,0.59159386
48.46,-128.72,1155.0,0.59159386
48.46,-128.72,1306.0,0.59159386
48.46,-128.71,1538.0,0.59159386
48.46,-128.71,6788.0,0.59159386
48.46,-128.71,2142.0,0.59159386
48.46,-128.71,1643.0,0.59159386
48.46,-128.7,1029.0,0.59159386
48.46,-128.71,1300.0,0.59159386
48.46,-128.71,4818.0,0.59159386
48.46,-128.71,7599.0,0.59159386
48.46,-128.71,4106.0,0.59159386
48.46,-128.71,1505.0,0.59159386
48.46,-128.72,1240.0,0.59159386
48.46,-128.71,1484.0,0.59159386
48.46,-128.71,1916.0,0.59159386
48.46,-128.71,4434.0,0.59159386
48.46,-128.71,5963.0,0.59159386
48.46,-128.71,2371.0,0.59159386
48.46,-128.71,1615.0,0.59159386
47.88,-128.73,243.0,0.91232389
47.86,-128.67,269.0,0.91232389
47.86,-128.66,328.0,0.91232389
47.86,-128.66,449.0,0.91232389
47.85,-128.64,329.0,1.1679138
47.85,-128.64,241.0,1.1679138
47.85,-128.63,271.0,1.1679138
47.88,-128.72,225.0,0.91232389
47.88,-128.71,245.0,0.91232389
47.87,-128.71,256.0,0.91232389
47.87,-128.7,286.0,0.91232389
47.87,-128.7,278.0,0.91232389
47.87,-128.69,352.0,0.91232389
47.86,-128.68,269.0,0.91232389
47.86,-128.67,286.0,0.91232389
47.96,-128.81,353.0,0.50150979
47.92,-128.83,172.0,0.66285837
47.91,-128.82,111.0,0.66285837
47.9,-128.83,108.0,0.66285837
47.9,-128.83,177.0,0.66285837
47.96,-128.81,471.0,0.50150979
47.95,-128.81,384.0,0.50150979
47.94,-128.81,380.0,0.66285837
47.94,-128.81,359.0,0.66285837
47.93,-128.83,300.0,0.66285837
47.93,-128.82,110.0,0.66285837
47.93,-128.82,151.0,0.66285837
47.92,-128.82,72.0,0.66285837
47.89,-128.83,137.0,0.66285837
47.89,-128.83,121.0,0.66285837
47.88,-128.83,112.0,0.66285837
47.87,-128.83,117.0,0.66285837
47.87,-128.84,123.0,0.66285837
47.86,-128.84,261.0,0.66285837
47.99,-128.79,205.0,0.50150979
47.99,-128.8,168.0,0.50150979
47.98,-128.79,170.0,0.50150979
47.98,-128.8,146.0,0.50150979
47.97,-128.8,174.0,0.50150979
47.97,-128.81,159.0,0.50150979
47.97,-128.83,129.0,0.50150979
47.96,-128.82,137.0,0.50150979
47.93,-128.85,164.0,0.66285837
47.91,-128.8,95.0,0.66285837
47.94,-128.76,90.0,0.66285837
47.94,-128.82,362.0,0.66285837
47.96,-128.83,91.0,0.50150979
47.94,-128.77,104.0,0.66285837
47.91,-128.8,113.0,0.66285837
47.94,-128.78,900.0,0.66285837
47.91,-128.79,129.0,0.66285837
47.95,-128.78,109.0,0.50150979
47.9,-128.78,164.0,0.66285837
47.95,-128.79,84.0,0.50150979
47.95,-128.81,155.0,0.50150979
47.95,-128.81,171.0,0.50150979
47.95,-128.82,233.0,0.50150979
47.92,-128.84,147.0,0.66285837
47.92,-128.84,93.0,0.66285837
47.82,-128.67,563.0,1.1115648
47.88,-128.7,287.0,0.91232389
47.88,-128.7,300.0,0.91232389
47.89,-128.7,262.0,0.91232389
47.83,-128.67,534.0,1.1115648
47.84,-128.67,403.0,1.1115648
47.84,-128.68,421.0,1.1115648
47.85,-128.68,307.0,0.91232389
47.86,-128.68,294.0,0.91232389
47.87,-128.69,355.0,0.91232389
47.87,-128.69,270.0,0.91232389
47.88,-128.69,247.0,0.91232389
47.86,-128.64,267.0,1.1679138
47.9,-128.66,392.0,0.91232389
47.9,-128.67,381.0,0.91232389
47.87,-128.64,270.0,1.1679138
47.87,-128.64,353.0,1.1679138
47.88,-128.65,241.0,0.91232389
47.88,-128.65,305.0,0.91232389
47.89,-128.65,294.0,0.91232389
47.89,-128.66,204.0,0.91232389
47.89,-128.66,378.0,0.91232389
47.89,-128.66,359.0,0.91232389
47.92,-128.83,111.0,0.66285837
47.92,-128.82,109.0,0.66285837
47.92,-128.82,113.0,0.66285837
47.92,-128.81,97.0,0.66285837
47.91,-128.81,87.0,0.66285837
47.87,-127.62,556.0,3.4528952
47.92,-127.65,184.0,3.1907601
47.92,-127.65,164.0,3.1907601
47.93,-127.65,150.0,3.1907601
47.93,-127.66,123.0,3.1907601
47.94,-127.66,144.0,3.1907601
47.94,-127.66,155.0,3.1907601
47.95,-127.66,150.0,3.0129824
47.87,-127.62,688.0,3.4528952
47.88,-127.62,184.0,3.4528952
47.88,-127.63,114.0,3.4528952
47.89,-127.63,120.0,3.4528952
47.89,-127.64,187.0,3.4528952
47.9,-127.64,247.0,3.4528952
47.9,-127.64,148.0,3.4528952
47.91,-127.64,251.0,3.4528952
47.86,-127.68,143.0,3.1907601
47.9,-127.71,959.0,3.1907601
47.91,-127.71,412.0,3.1907601
47.91,-127.71,216.0,3.1907601
47.92,-127.71,265.0,3.1907601
47.92,-127.72,327.0,3.1907601
47.93,-127.72,262.0,3.1907601
47.93,-127.72,237.0,3.1907601
47.94,-127.73,267.0,3.1907601
47.95,-127.73,186.0,3.0129824
47.86,-127.68,162.0,3.1907601
47.96,-127.74,171.0,3.0129824
47.96,-127.74,174.0,3.0129824
47.87,-127.68,184.0,3.1907601
47.87,-127.69,205.0,3.1907601
47.88,-127.69,231.0,3.1907601
47.89,-127.7,214.0,3.1907601
47.89,-127.7,258.0,3.1907601
47.89,-127.7,324.0,3.1907601
47.9,-127.7,489.0,3.1907601
47.75,-127.62,74.0,3.5783212
47.79,-127.64,159.0,3.5786738
47.8,-127.64,260.0,3.5786738
47.8,-127.65,179.0,3.3711357
47.81,-127.65,128.0,3.3711357
47.81,-127.65,145.0,3.3711357
47.82,-127.65,117.0,3.3711357
47.82,-127.66,236.0,3.3711357
47.83,-127.66,180.0,3.3711357
47.83,-127.66,220.0,3.3711357
47.84,-127.67,186.0,3.3711357
47.75,-127.62,148.0,3.5783212
47.84,-127.67,199.0,3.3711357
47.85,-127.67,228.0,3.1907601
47.85,-127.67,197.0,3.1907601
47.86,-127.68,188.0,3.1907601
47.76,-127.62,69.0,3.5786738
47.76,-127.62,155.0,3.5786738
47.76,-127.63,91.0,3.5786738
47.77,-127.63,63.0,3.5786738
47.78,-127.63,74.0,3.5786738
47.78,-127.64,87.0,3.5786738
47.78,-127.64,156.0,3.5786738
47.82,-127.49,214.0,3.8465323
47.83,-127.55,139.0,3.5786738
47.83,-127.55,72.0,3.5786738
47.83,-127.56,231.0,3.5786738
47.84,-127.57,261.0,3.5786738
47.84,-127.58,362.0,3.5786738
47.84,-127.58,189.0,3.5786738
47.84,-127.59,212.0,3.5786738
47.84,-127.6,181.0,3.5786738
47.84,-127.6,187.0,3.5786738
47.84,-127.61,232.0,3.5786738
47.82,-127.49,172.0,3.8465323
47.82,-127.5,89.0,3.8465323
47.82,-127.5,206.0,3.8465323
47.82,-127.51,199.0,3.8465323
47.82,-127.51,37.0,3.8465323
47.82,-127.52,145.0,3.8465323
47.83,-127.53,123.0,3.8465323
47.83,-127.54,122.0,3.8465323
47.75,-127.22,154.0,4.6330013
47.76,-127.29,131.0,4.2658925
47.77,-127.3,101.0,4.2658925
47.77,-127.31,111.0,4.2658925
47.77,-127.33,200.0,4.2658925
47.75,-127.23,141.0,4.6330013
47.75,-127.24,145.0,4.6330013
47.75,-127.24,150.0,4.6330013
47.76,-127.25,151.0,4.2658925
47.76,-127.26,162.0,4.2658925
47.76,-127.27,157.0,4.2658925
47.76,-127.27,106.0,4.2658925
47.76,-127.28,164.0,4.2658925
47.77,-127.33,145.0,4.2658925
47.79,-127.4,135.0,4.1103892
47.79,-127.4,188.0,4.1103892
47.79,-127.41,108.0,4.1103892
47.78,-127.34,106.0,4.2658925
47.78,-127.35,141.0,4.2658925
47.78,-127.35,163.0,4.2658925
47.78,-127.36,150.0,4.1103892
47.78,-127.37,105.0,4.1103892
47.78,-127.37,171.0,4.1103892
47.78,-127.38,133.0,4.1103892
47.79,-127.39,142.0,4.1103892
47.84,-127.72,1091.0,3.3711357
47.85,-127.81,224.0,2.9645884
47.85,-127.82,239.0,2.9645884
47.85,-127.82,233.0,2.9645884
47.85,-127.83,241.0,2.9645884
47.86,-127.84,252.0,2.9645884
47.86,-127.85,102.0,2.9645884
47.86,-127.86,97.0,2.6994836
47.86,-127.87,210.0,2.6994836
47.86,-127.88,95.0,2.6994836
47.86,-127.89,257.0,2.6994836
47.84,-127.74,710.0,3.3711357
47.86,-127.9,217.0,2.6994836
47.86,-127.91,182.0,2.6994836
47.84,-127.75,292.0,3.1612465
47.84,-127.76,137.0,3.1612465
47.84,-127.76,234.0,3.1612465
47.84,-127.77,209.0,3.1612465
47.85,-127.78,201.0,2.9645884
47.85,-127.79,200.0,2.9645884
