long,lat,bathy,age,FA,q_ihfc,q_ps,q_stein,ps_z,stein_z
-122.83125,38.01041666666666,118.0,17.337658266505986,16.598617701760624,81.56514753140559,113.62278753040836,122.48275794830161,3957.34798097331,112316.95387064233
-121.99791666666668,38.01041666666666,42.0,16.705073353538424,-13.951729706965947,57.63353552859779,115.75412208006013,124.7802876905814,3930.5144130026993,104456.70864769131
-121.16458333333333,38.01041666666666,20.0,16.21348585967634,-32.01462314276114,38.90912418051076,117.49583186978307,126.65781088137383,3909.3090568822554,98550.15015850248
-132.33125,38.01458333333333,-4915.0,33.939312,-20.303920554453914,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-131.49791666666667,38.01458333333333,-4810.0,33.939312,-17.482323201951218,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-130.66458333333333,38.01458333333333,-4835.0,30.501097,-19.894217751075644,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-129.83125,38.01458333333333,-4636.0,30.501097,-14.230741012901209,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-128.99791666666667,38.01458333333333,-4749.0,34.12547226232508,-24.277741817259,51.673610271293384,80.98812114700068,87.30333637062952,4544.595400595145,427659.9678512523
-128.16458333333333,38.01458333333333,-4619.0,34.13474245690446,-16.600228972585445,51.80540226864611,80.97712316418624,87.29148079749795,4544.873089208912,427890.9345487066
-127.33125,38.01458333333333,-4536.0,31.937590734478178,-24.43024777465089,52.24523875030609,83.71621474040639,90.24415866978319,4477.967356902934,374903.5412019046
-126.49791666666668,38.01458333333333,-4436.0,28.795889950427764,-24.693864370564537,69.79546026354677,88.16483648929109,95.03967084401472,4378.1630703768515,305259.1964835585
-125.66458333333333,38.01458333333333,-4185.0,26.06698819522431,-20.296466543840125,71.06634999823075,92.66489358640524,99.89062914348311,4286.954407340875,250613.07385303674
-124.83125,38.01458333333333,-3966.0,23.35498400961392,-26.05671061510066,70.64629544934844,97.8973355439239,105.53108151831839,4191.444808788541,201691.17650260247
-123.99791666666668,38.01458333333333,-3579.0,20.558704036220377,-64.05046961574698,78.3780303030305,104.34287329661709,112.47922332656684,4086.959748839584,156871.01375184997
-123.16458333333333,38.01458333333333,-91.0,18.25728078919974,-8.94715565067545,79.23412468075232,110.72421540430965,119.35816370243671,3995.4988788618225,124264.83016272388
-122.33125,38.01458333333333,-2.0,16.94849461271929,-9.83178873326634,101.81527777777733,114.9198615632145,123.88097399504932,3940.8992296680963,107446.78641764182
