lat,lon,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z,z
48.44,-128.71,0.79336768,819.0,531.1576085,572.5757148,-10.74924183,2811.749163,2925.109842,-2456.0
48.45,-128.71,0.59159386,882.0,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2455.0
48.47,-128.66,0.59159386,160.0,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2476.0
48.45,-128.6,0.8665905,433.0,508.2222764,547.851953,8.065933228,2825.81795,2939.781576,-2363.0
48.46,-128.69,0.59159386,405.0,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2466.0
47.98,-128.79,0.50150979,170.0,668.068433,720.1624423,-5.608677864,2747.860746,2858.483349,-2591.0
47.97,-128.8,0.50150979,174.0,668.068433,720.1624423,-5.608677864,2747.860746,2858.483349,-2590.0
47.94,-128.82,0.66285837,362.0,581.0992123,626.4116178,-10.49689579,2784.956401,2897.168818,-2587.0
47.94,-128.78,0.66285837,900.0,581.0992123,626.4116178,-10.49689579,2784.956401,2897.168818,-2607.0
47.95,-128.82,0.50150979,233.0,668.068433,720.1624423,-10.49689579,2747.860746,2858.483349,-2587.0
47.84,-128.67,1.1115648,403.0,448.7384322,483.7297338,-12.46199608,2869.007707,2984.822323,-2666.0
47.93,-127.66,3.1907601,123.0,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508,-2657.0
47.95,-127.66,3.0129824,150.0,272.5601513,293.8135893,3.032176971,3107.52806,3233.564977,-2651.0
47.88,-127.62,3.4528952,184.0,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818,-2645.0
47.88,-127.63,3.4528952,114.0,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818,-2647.0
47.89,-127.63,3.4528952,120.0,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818,-2646.0
47.89,-127.64,3.4528952,187.0,254.6061914,274.4596325,3.032176971,3150.368866,3278.241818,-2648.0
47.87,-127.68,3.1907601,184.0,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508,-2659.0
47.9,-127.7,3.1907601,489.0,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508,-2659.0
47.75,-127.62,3.5783212,74.0,250.1042077,269.6065974,-0.419886947,3162.075786,3290.450463,-2648.0
47.79,-127.64,3.5786738,159.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2649.0
47.8,-127.64,3.5786738,260.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2647.0
47.8,-127.65,3.3711357,179.0,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826,-2649.0
47.81,-127.65,3.3711357,128.0,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826,-2651.0
47.82,-127.65,3.3711357,117.0,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826,-2653.0
47.82,-127.66,3.3711357,236.0,257.6751524,277.7679021,-0.419886947,3142.622847,3270.163826,-2653.0
47.76,-127.62,3.5786738,69.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2648.0
47.77,-127.63,3.5786738,63.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2650.0
47.78,-127.63,3.5786738,74.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2655.0
47.78,-127.64,3.5786738,87.0,250.0918862,269.5933151,-0.419886947,3162.108405,3290.48448,-2654.0
47.82,-127.5,3.8465323,89.0,241.2270285,260.0372019,-0.675474346,3186.440243,3315.85911,-2632.0
47.76,-127.29,4.2658925,131.0,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355,-2613.0
47.77,-127.3,4.2658925,101.0,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355,-2610.0
47.77,-127.31,4.2658925,111.0,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355,-2610.0
47.76,-127.28,4.2658925,164.0,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355,-2612.0
47.79,-127.41,4.1103892,108.0,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446,-2631.0
47.78,-127.34,4.2658925,106.0,229.0634015,246.925091,-10.34975338,3222.8913,3353.872355,-2616.0
47.78,-127.38,4.1103892,133.0,233.3561151,251.5525379,-4.742084503,3209.593318,3340.00446,-2629.0
47.86,-127.85,2.9645884,102.0,274.7757845,296.2019911,3.526834726,3102.629305,3228.456275,-2613.0
47.86,-127.86,2.6994836,97.0,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843,-2613.0
47.86,-127.88,2.6994836,95.0,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843,-2614.0
47.86,-127.89,2.6994836,257.0,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843,-2615.0
47.86,-127.9,2.6994836,217.0,287.9521412,310.4058013,3.526834726,3075.053685,3199.698843,-2615.0
47.84,-127.76,3.1612465,137.0,266.091792,286.8408464,-0.975069642,3122.296309,3248.966151,-2663.0
47.85,-127.66,3.1907601,216.0,264.8582972,285.5111674,3.032176971,3125.19446,3251.988508,-2649.0
47.85,-127.74,3.1907601,233.0,264.8582972,285.5111674,-0.518282652,3125.19446,3251.988508,-2652.0
47.89,-128.52,1.414219,207.0,397.8343928,428.8563473,-5.80466938,2916.22329,3034.061431,-2661.0
47.91,-128.6,1.1679138,299.0,437.7793418,471.9160858,-5.80466938,2878.245212,2994.455721,-2589.0
48.46,-128.58,0.8665905,395.96,508.2222764,547.851953,8.065933228,2825.81795,2939.781576,-2411.0
48.46,-128.57,0.8665905,333.11,508.2222764,547.851953,8.065933228,2825.81795,2939.781576,-2388.0
48.46,-128.55,0.8665905,145.39,508.2222764,547.851953,8.065933228,2825.81795,2939.781576,-2429.0
48.46,-128.54,1.1157724,133.66,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968,-2473.0
48.46,-128.53,1.1157724,232.96,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968,-2436.0
48.46,-128.51,1.1157724,173.47,447.8915322,482.8167951,8.065933228,2869.705449,2985.549968,-2450.0
48.46,-128.5,1.1157724,334.36,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2476.0
48.46,-128.49,1.1157724,389.25,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2505.0
48.46,-128.48,1.1157724,144.56,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2532.0
48.46,-128.47,1.1157724,183.94,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2555.0
48.47,-128.47,1.1157724,183.94,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2539.0
48.47,-128.46,1.1157724,338.13,447.8915322,482.8167951,-4.410299301,2869.705449,2985.549968,-2556.0
48.02,-129.2,0.28132188,25.0,891.9877775,961.542358,2.136907578,2685.639248,2793.595215,-2451.0
48.01,-129.16,0.28132188,335.0,891.9877775,961.542358,2.136907578,2685.639248,2793.595215,-2267.0
48.0,-129.15,0.28132188,302.0,891.9877775,961.542358,2.136907578,2685.639248,2793.595215,-2330.0
47.99,-129.26,0.55420947,252.0,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149,-2407.0
48.0,-129.3,0.55420947,270.0,635.5119009,685.0672477,-1.18818295,2760.558362,2871.725149,-2430.0
48.05,-129.38,0.81750041,179.0,523.2589548,564.0611474,-4.333324432,2816.455052,2930.017412,-2521.0
47.95,-129.1,0.02951305,1789.8,2753.934535,2968.678241,4.241880417,2560.127769,2662.704674,-2190.0
47.95,-129.09,0.02951305,264.8,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2131.0
47.95,-129.08,0.02951305,688.4,2753.934535,2968.678241,-1.580559015,2560.127769,2662.704674,-2267.0
47.99,-129.45,0.81750041,89.0,523.2589548,564.0611474,-10.64793491,2816.455052,2930.017412,-2611.0
47.84,-128.38,1.6586365,350.0,367.3542341,395.9994356,-5.461304665,2950.758218,3070.076428,-2660.0
47.79,-128.13,2.4378891,296.0,303.0077149,326.6353643,-1.540216565,3046.480937,3169.901549,-2650.0
48.44,-128.6,1.033847,418.0,465.2994327,501.5821124,8.065933228,2855.873935,2971.125675,-2365.0
48.17,-126.7,5.5965943,120.0,199.9856095,215.5798985,-42.68918228,3327.999276,3463.48496,-2530.0
48.7,-126.9,5.5437579,75.0,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1322.0
47.96,-129.1,0.02951305,1471.0,2753.934535,2968.678241,2.136907578,2560.127769,2662.704674,-2174.0
47.96,-129.09,0.02951305,39.0,2753.934535,2968.678241,6.714704514,2560.127769,2662.704674,-2117.0
48.49,-128.71,0.59159386,10450.0,615.1043949,663.0684244,-10.74924183,2769.202986,2880.740257,-2463.0
